rac_id,prod_id,comp_id,return_qty,return_amount,return_reason
1682,30,,1,4524,Damaged in Shipping
1683,66,,1,3399,Defective Component
1684,13,,1,6177,Faulty Brake
1685,47,,1,4018.99,Wheel Failure
1686,50,,1,5932.56,Faulty Brake
1687,57,,1,2352.93,Defective Component
1688,2,132,1,3692.5,Wheel Failure
1689,50,50,1,5834.39,Warranty Replacement
1690,43,,1,3430.93,Paint Defect
1691,33,236,1,5206.98,Damaged in Shipping
1692,3,,1,5760.2,Damaged in Shipping
1693,12,,1,5720,Warranty Replacement
1694,32,60,1,4678.96,Broken Frame
1695,51,,1,3876.06,Warranty Replacement
1696,56,,1,4775.29,Wrong Size
1697,35,,1,4238.94,Defective Component
1698,14,,1,8448,Paint Defect
1699,16,260,1,5588.31,Wheel Failure
1700,51,,1,3885.24,Paint Defect
1701,54,,1,5995.79,Damaged in Shipping
1702,44,,1,6395,Broken Frame
1703,8,,1,6739.19,Damaged in Shipping
1704,66,,1,3594.44,Broken Frame
1705,64,73,1,3798,Faulty Brake
1706,60,,1,4278.93,Fork Issue / Leaking
1707,61,,1,4450.94,Broken Frame
1708,29,,1,3799,Fork Issue / Leaking
1709,57,,1,2330.94,Faulty Brake
1710,13,270,1,6220.5,Fork Issue / Leaking
1711,8,,1,6852.59,Paint Defect
1712,28,,1,4159.99,Wheel Failure
1713,10,,1,5302.96,Customer Changed Mind
1714,39,,1,5484.95,Wheel Failure
1715,9,,1,2976.74,Damaged in Shipping
1716,30,,1,4611,Damaged in Shipping
1717,54,,1,5967.51,Paint Defect
1718,57,,1,2286.96,Customer Changed Mind
1719,57,,1,2286.96,Customer Changed Mind
1720,62,76,1,6615.45,Broken Frame
1721,1,,1,6252.94,Defective Component
1722,13,146,1,6124.8,Warranty Replacement
1723,67,,1,3799,Damaged in Shipping
1724,44,,1,6778.7,Paint Defect
1725,50,,1,5876.46,Fork Issue / Leaking
1726,21,,1,6167.24,Wheel Failure
1727,46,,1,5725.43,Paint Defect
1728,47,,1,4179.75,Fork Issue / Leaking
1729,57,,1,2199,Fork Issue / Leaking
1730,19,,1,4439.13,Broken Frame
1731,23,,1,4706.93,Defective Component
1732,69,,1,4228.94,Damaged in Shipping
1733,5,,1,3672.44,Damaged in Shipping
1734,3,,1,5499,Damaged in Shipping
1735,60,154,1,3999,Paint Defect
1736,68,,1,4218.95,Wheel Failure
1737,47,165,1,4260.13,Wrong Size
1738,42,,1,5200,Fork Issue / Leaking
1739,39,,1,5484.95,Customer Changed Mind
1740,31,,1,4449.9,Fork Issue / Leaking
1741,24,,1,7813.34,Faulty Brake
1742,25,,1,5036.05,Customer Changed Mind
1743,43,,1,3390.94,Paint Defect
1744,52,,1,2639,Broken Frame
1745,40,,1,4366.96,Faulty Brake
1746,13,100,1,6081.3,Damaged in Shipping
1747,58,,1,3739,Faulty Brake
1748,3,,1,5897.68,Fork Issue / Leaking
1749,26,,1,3212.6,Wrong Size
1750,26,225,1,3186.56,Wrong Size
1751,31,,1,4661.27,Damaged in Shipping
1752,27,,1,4428.82,Fork Issue / Leaking
1753,27,,1,4416.14,Faulty Brake
1754,13,,1,5800,Paint Defect
1755,15,,1,8131.19,Warranty Replacement
1756,48,,1,5591.03,Paint Defect
1757,2,,1,3640,Customer Changed Mind
1758,63,,1,1850,Warranty Replacement
1759,63,,1,1984.13,Defective Component
1760,16,,1,5482.87,Wrong Size
1761,12,,1,5720,Wrong Size
1762,29,,1,4026.94,Fork Issue / Leaking
1763,42,4,1,5362.5,Warranty Replacement
1764,64,,1,3744,Customer Changed Mind
1765,39,,1,5406.96,Warranty Replacement
1766,24,,1,7813.34,Broken Frame
1767,10,,1,5379.45,Customer Changed Mind
1768,40,,1,4450.94,Customer Changed Mind
1769,1,,1,6134.96,Fork Issue / Leaking
1770,62,233,1,6537.44,Warranty Replacement
1771,20,,1,4218.95,Fork Issue / Leaking
1772,31,,1,4627.9,Fork Issue / Leaking
1773,47,,1,4260.13,Defective Component
1774,60,,1,4158.96,Fork Issue / Leaking
1775,17,,1,5507.74,Fork Issue / Leaking
1776,9,,1,2919.36,Wheel Failure
1777,13,,1,6081.3,Fork Issue / Leaking
1778,13,,1,6177,Defective Component
1779,47,,1,4300.32,Wheel Failure
1780,9,,1,2910.96,Paint Defect
1781,12,119,1,5885,Broken Frame
1782,23,,1,4717.93,Fork Issue / Leaking
1783,50,,1,5609.99,Faulty Brake
1784,17,,1,5507.74,Customer Changed Mind
1785,62,,1,6646.65,Wrong Size
1786,9,,1,2966.94,Defective Component
1787,46,,1,5671.67,Customer Changed Mind
1788,43,112,1,3390.94,Warranty Replacement
1789,33,272,1,5146.29,Broken Frame
1790,60,,1,4158.96,Faulty Brake
1791,48,,1,5375.99,Warranty Replacement
1792,17,112,1,5632.19,Paint Defect
1793,67,,1,3799,Damaged in Shipping
1794,8,,1,6794.27,Customer Changed Mind
1795,22,,1,7728.26,Defective Component
1796,63,,1,1961,Fork Issue / Leaking
1797,27,,1,4416.14,Broken Frame
1798,14,21,1,8320,Faulty Brake
1799,33,,1,5126.87,Customer Changed Mind
1800,23,,1,4662.94,Damaged in Shipping
1801,28,,1,4239.99,Paint Defect
1802,66,,1,3545.16,Faulty Brake
1803,58,,1,3982.04,Damaged in Shipping
1804,58,,1,3963.34,Fork Issue / Leaking
1805,35,21,1,4252.94,Damaged in Shipping
1806,25,,1,5059.8,Damaged in Shipping
1807,4,,1,4085.14,Defective Component
1808,33,,1,5170.56,Paint Defect
1809,10,,1,5430.44,Broken Frame
1810,68,12,1,4238.94,Wheel Failure
1811,1,35,1,6238.19,Wheel Failure
1812,25,,1,5059.8,Warranty Replacement
1813,49,,1,5018.23,Warranty Replacement
1814,56,,1,4797.81,Fork Issue / Leaking
1815,37,,1,3129.36,Fork Issue / Leaking
1816,6,,1,1949.99,Warranty Replacement
1817,67,93,1,3983.25,Broken Frame
1818,24,,1,7935.43,Wrong Size
1819,63,,1,1850,Defective Component
1820,67,,1,3799,Broken Frame
1821,68,,1,4218.95,Customer Changed Mind
1822,52,,1,2639,Wheel Failure
1823,59,,1,4982.82,Fork Issue / Leaking
1824,69,,1,4218.95,Wrong Size
1825,56,,1,4504.99,Faulty Brake
1826,16,213,1,5614.67,Damaged in Shipping
1827,10,,1,5404.94,Damaged in Shipping
1828,21,,1,6117.95,Defective Component
1829,26,108,1,3247.84,Wrong Size
1830,7,,1,4471.99,Wrong Size
1831,42,,1,5300,Paint Defect
1832,13,171,1,6032,Paint Defect
1833,6,,1,2073.81,Defective Component
1834,64,,1,3852,Damaged in Shipping
1835,32,,1,4678.96,Broken Frame
1836,60,,1,4252.94,Wrong Size
1837,60,,1,4238.94,Customer Changed Mind
1838,39,,1,5536.94,Damaged in Shipping
1839,30,,1,4556.63,Fork Issue / Leaking
1840,41,,1,4470.96,Defective Component
1841,63,,1,1970.25,Wrong Size
1842,27,42,1,4518.66,Wheel Failure
1843,31,,1,4716.89,Customer Changed Mind
1844,30,256,1,4537.05,Damaged in Shipping
1845,32,,1,4768.94,Damaged in Shipping
1846,10,,1,5455.93,Fork Issue / Leaking
1847,12,,1,5898.75,Wrong Size
1848,7,,1,4471.99,Fork Issue / Leaking
1849,13,,1,6177,Wheel Failure
1850,53,,1,7890.98,Wheel Failure
1851,64,5,1,3798,Wheel Failure
1852,30,,1,4350,Customer Changed Mind
1853,10,70,1,5404.94,Fork Issue / Leaking
1854,36,,1,3533.45,Wheel Failure
1855,68,,1,4238.94,Wrong Size
1856,6,,1,2086.49,Customer Changed Mind
1857,34,,1,6229.34,Broken Frame
1858,35,,1,4238.94,Broken Frame
1859,21,,1,6030.96,Defective Component
1860,41,,1,4503.2,Warranty Replacement
1861,69,151,1,3999,Warranty Replacement
1862,37,,1,3142.9,Fork Issue / Leaking
1863,37,,1,3142.9,Fork Issue / Leaking
1864,3,,1,5856.44,Defective Component
1865,20,,1,4258.94,Damaged in Shipping
1866,60,,1,4288.93,Damaged in Shipping
1867,4,,1,4075.62,Damaged in Shipping
1868,46,,1,5375.99,Defective Component
1869,67,,1,4040.24,Wrong Size
1870,59,,1,4924.75,Wrong Size
1871,21,,1,6175.94,Damaged in Shipping
1872,12,,1,5720,Defective Component
1873,69,78,1,4218.95,Paint Defect
1874,62,80,1,6693.46,Warranty Replacement
1875,39,,1,5406.96,Damaged in Shipping
1876,26,,1,3258.56,Warranty Replacement
1877,27,,1,4523.95,Defective Component
1878,47,,1,4260.13,Warranty Replacement
1879,52,,1,2823.73,Wrong Size
1880,33,,1,5122.01,Customer Changed Mind
1881,37,,1,3189.54,Damaged in Shipping
1882,60,,1,4238.94,Paint Defect
1883,17,,1,5600.41,Paint Defect
1884,21,,1,6146.94,Broken Frame
1885,17,54,1,5587.17,Paint Defect
1886,15,268,1,8123.49,Broken Frame
1887,59,,1,4947.98,Damaged in Shipping
1888,44,105,1,6801.08,Wrong Size
1889,6,,1,2073.81,Fork Issue / Leaking
1890,63,,1,1961,Wrong Size
1891,27,,1,4496.47,Wrong Size
1892,25,239,1,5036.05,Wrong Size
1893,5,,1,3630.67,Wheel Failure
1894,48,168,1,5375.99,Wheel Failure
1895,50,,1,5876.46,Broken Frame
1896,35,,1,4238.94,Wrong Size
1897,17,,1,5587.17,Fork Issue / Leaking
1898,27,,1,4409.79,Wheel Failure
1899,13,,1,6124.8,Warranty Replacement
1900,44,,1,6834.66,Damaged in Shipping
1901,22,,1,7694.96,Paint Defect
1902,34,,1,6326.68,Fork Issue / Leaking
1903,19,,1,4547.5,Faulty Brake
1904,61,,1,4199,Paint Defect
1905,34,,1,6282.44,Broken Frame
1906,5,253,1,3724.66,Customer Changed Mind
1907,44,87,1,6842.65,Warranty Replacement
1908,1,,1,6229.34,Faulty Brake
1909,58,,1,4000.73,Damaged in Shipping
1910,8,,1,6933.59,Warranty Replacement
1911,33,,1,5194.84,Broken Frame
1912,5,,1,3480.99,Customer Changed Mind
1913,17,,1,5523.62,Defective Component
1914,61,25,1,4429.95,Fork Issue / Leaking
1915,30,,1,4611,Defective Component
1916,34,,1,6252.94,Faulty Brake
1917,30,,1,4556.63,Damaged in Shipping
1918,33,,1,5170.56,Broken Frame
1919,40,,1,4366.96,Fork Issue / Leaking
1920,64,110,1,3852,Warranty Replacement
1921,51,,1,3894.43,Warranty Replacement
1922,50,,1,5932.56,Damaged in Shipping
1923,1,,1,5899,Damaged in Shipping
1924,29,99,1,3799,Damaged in Shipping
1925,30,,1,4654.5,Fork Issue / Leaking
1926,3,,1,5735.46,Paint Defect
1927,66,,1,3399,Warranty Replacement
1928,52,,1,2823.73,Fork Issue / Leaking
1929,57,26,1,2341.94,Fork Issue / Leaking
1930,47,,1,4310.37,Fork Issue / Leaking
1931,5,102,1,3733.36,Defective Component
1932,42,56,1,5200,Warranty Replacement
1933,4,,1,4075.62,Fork Issue / Leaking
1934,34,,1,6238.19,Paint Defect
1935,57,,1,2199,Defective Component
1936,55,,1,3209.08,Faulty Brake
1937,20,217,1,4238.94,Damaged in Shipping
1938,17,,1,5547.46,Faulty Brake
1939,49,11,1,4936.35,Broken Frame
1940,55,,1,3337.44,Defective Component
1941,69,,1,4170.96,Paint Defect
1942,1,47,1,5899,Wrong Size
1943,54,,1,5656.41,Faulty Brake
1944,3,,1,5765.7,Damaged in Shipping
1945,55,4,1,3337.44,Defective Component
1946,32,,1,4499,Fork Issue / Leaking
1947,16,226,1,5506.59,Paint Defect
1948,52,,1,2752.48,Damaged in Shipping
1949,14,67,1,8460,Faulty Brake
1950,6,171,1,2076.74,Customer Changed Mind
1951,63,102,1,1924,Wrong Size
1952,63,,1,1850,Faulty Brake
1953,38,,1,4594.76,Faulty Brake
1954,46,,1,5591.03,Wrong Size
1955,43,,1,3326.96,Damaged in Shipping
1956,42,,1,5300,Wheel Failure
1957,47,,1,4213.91,Fork Issue / Leaking
1958,32,,1,4692.46,Wrong Size
1959,34,,1,6326.68,Customer Changed Mind
1960,67,,1,3799,Customer Changed Mind
1961,15,,1,8238.99,Defective Component
1962,54,,1,5995.79,Damaged in Shipping
1963,16,,1,5614.67,Wheel Failure
1964,34,,1,5899,Broken Frame
1965,67,,1,4026.94,Fork Issue / Leaking
1966,39,,1,5199,Customer Changed Mind
1967,6,,1,2073.81,Broken Frame
1968,12,,1,5500,Wheel Failure
1969,30,,1,4543.58,Faulty Brake
1970,37,,1,3129.36,Broken Frame
1971,68,,1,4273.93,Wrong Size
1972,51,,1,3894.43,Faulty Brake
1973,43,,1,3199,Damaged in Shipping
1974,30,,1,4600.13,Wheel Failure
1975,40,,1,4450.94,Wheel Failure
1976,52,,1,2823.73,Faulty Brake
1977,38,,1,4574.96,Faulty Brake
1978,22,,1,7916.93,Faulty Brake
1979,35,,1,4258.94,Fork Issue / Leaking
1980,20,,1,4218.95,Fork Issue / Leaking
1981,4,,1,4037.53,Wrong Size
1982,1,272,1,6252.94,Faulty Brake
1983,48,21,1,5752.31,Customer Changed Mind
1984,15,,1,8142.74,Paint Defect
1985,62,219,1,6693.46,Broken Frame
1986,8,208,1,6794.27,Faulty Brake
1987,61,,1,4199,Paint Defect
1988,35,214,1,4238.94,Broken Frame
1989,43,,1,3402.14,Fork Issue / Leaking
1990,65,,1,4708,Fork Issue / Leaking
1991,56,,1,4775.29,Fork Issue / Leaking
1992,13,,1,6058.1,Fork Issue / Leaking
1993,61,,1,4379.56,Wheel Failure
1994,53,34,1,7868.29,Warranty Replacement
1995,24,,1,7694.96,Wrong Size
1996,47,,1,4213.91,Damaged in Shipping
1997,66,,1,3645.43,Defective Component
1998,57,,1,2296.86,Broken Frame
1999,45,,1,4745,Wheel Failure
2000,22,,1,7694.96,Wrong Size
2001,15,48,1,8042.64,Faulty Brake
2002,49,95,1,5006.53,Fork Issue / Leaking
2003,9,,1,2919.36,Wheel Failure
2004,20,,1,4238.94,Broken Frame
2005,54,,1,5656.41,Fork Issue / Leaking
2006,66,228,1,3563.85,Defective Component
2007,45,221,1,4745,Warranty Replacement
2008,15,,1,8131.19,Wheel Failure
2009,61,211,1,4471.94,Customer Changed Mind
2010,27,,1,4523.95,Faulty Brake
2011,66,,1,3619.94,Fork Issue / Leaking
2012,16,,1,5575.13,Faulty Brake
2013,16,,1,5575.13,Wheel Failure
2014,25,,1,5059.8,Fork Issue / Leaking
2015,11,,1,4982,Fork Issue / Leaking
2016,67,,1,4026.94,Wheel Failure
2017,22,,1,7805.95,Warranty Replacement
2018,68,,1,4238.94,Paint Defect
2019,9,,1,2799,Warranty Replacement
2020,20,,1,4238.94,Faulty Brake
2021,11,,1,4963.2,Warranty Replacement
2022,68,,1,4222.94,Warranty Replacement
2023,15,,1,7699.99,Customer Changed Mind
2024,3,,1,5735.46,Warranty Replacement
2025,63,,1,1929.55,Defective Component
2026,18,,1,4494,Broken Frame
2027,18,,1,4473,Faulty Brake
2028,9,,1,2966.94,Warranty Replacement
2029,48,159,1,5671.67,Customer Changed Mind
2030,52,,1,2797.34,Faulty Brake
2031,23,,1,4684.94,Warranty Replacement
2032,36,,1,3572.2,Warranty Replacement
2033,40,,1,4450.94,Wheel Failure
2034,55,,1,3337.44,Defective Component
2035,69,16,1,4258.94,Broken Frame
2036,1,,1,6326.68,Broken Frame
2037,21,,1,6030.96,Warranty Replacement
2038,31,32,1,4705.77,Faulty Brake
2039,67,,1,4060.18,Damaged in Shipping
2040,32,159,1,4784.69,Faulty Brake
2041,64,,1,3774.6,Customer Changed Mind
2042,56,86,1,4797.81,Broken Frame
2043,40,,1,4429.95,Broken Frame
2044,51,,1,3879.73,Wrong Size
2045,57,,1,2296.86,Wheel Failure
2046,11,,1,4888,Defective Component
2047,22,,1,7842.94,Wheel Failure
2048,11,219,1,4888,Wheel Failure
2049,27,136,1,4464.76,Broken Frame
2050,11,14,1,4888,Warranty Replacement
2051,62,,1,6693.46,Defective Component
2052,32,,1,4757.69,Wrong Size
2053,57,109,1,2199,Paint Defect
2054,61,13,1,4471.94,Damaged in Shipping
2055,15,,1,8200.49,Fork Issue / Leaking
2056,30,,1,4524,Faulty Brake
2057,57,,1,2330.94,Fork Issue / Leaking
2058,43,,1,3390.94,Fork Issue / Leaking
2059,69,,1,4188.95,Fork Issue / Leaking
2060,51,,1,3894.43,Broken Frame
2061,20,,1,4238.94,Fork Issue / Leaking
2062,7,,1,4547.24,Broken Frame
2063,1,,1,6238.19,Damaged in Shipping
2064,4,,1,4050.86,Wrong Size
2065,59,156,1,4971.21,Damaged in Shipping
2066,39,,1,5406.96,Paint Defect
2067,57,,1,2199,Defective Component
2068,61,,1,4366.96,Customer Changed Mind
2069,29,,1,3799,Wheel Failure
2070,54,,1,5995.79,Fork Issue / Leaking
2071,33,,1,5146.29,Wrong Size
2072,4,,1,4018.48,Customer Changed Mind
2073,25,,1,4941.03,Warranty Replacement
2074,49,,1,4936.35,Faulty Brake
2075,9,,1,2923.56,Fork Issue / Leaking
2076,68,,1,4176.96,Faulty Brake
2077,27,142,1,4397.11,Wrong Size
2078,36,,1,3589.05,Wheel Failure
2079,35,,1,4238.94,Warranty Replacement
2080,69,,1,4222.94,Faulty Brake
2081,35,,1,4188.95,Damaged in Shipping
2082,4,227,1,4085.14,Fork Issue / Leaking
2083,38,,1,4717.93,Warranty Replacement
2084,5,,1,3724.66,Customer Changed Mind
2085,56,,1,4775.29,Wheel Failure
2086,19,,1,4483.75,Wrong Size
2087,47,,1,4260.13,Faulty Brake
2088,57,,1,2358.43,Customer Changed Mind
2089,27,272,1,4409.79,Customer Changed Mind
2090,59,30,1,4901.52,Wrong Size
2091,16,,1,5588.31,Paint Defect
2092,37,,1,3189.54,Faulty Brake
2093,43,,1,3336.56,Damaged in Shipping
2094,47,,1,4197.84,Wheel Failure
2095,27,,1,4460.53,Fork Issue / Leaking
2096,33,,1,5170.56,Damaged in Shipping
2097,56,,1,4752.76,Wrong Size
2098,61,,1,4199,Fork Issue / Leaking
2099,30,130,1,4543.58,Warranty Replacement
2100,29,,1,4007.95,Defective Component
2101,67,,1,4060.18,Wheel Failure
2102,7,164,1,4540.79,Fork Issue / Leaking
2103,21,,1,6204.93,Damaged in Shipping
2104,33,272,1,5063.75,Fork Issue / Leaking
2105,42,,1,5325,Fork Issue / Leaking
2106,34,232,1,6252.94,Defective Component
2107,20,,1,4258.94,Defective Component
2108,14,,1,8000,Faulty Brake
2109,4,,1,4018.48,Damaged in Shipping
2110,61,216,1,4450.94,Damaged in Shipping
2111,37,265,1,3204.59,Wrong Size
2112,49,32,1,4679,Damaged in Shipping
2113,4,,1,4075.62,Paint Defect
2114,19,,1,4483.75,Wheel Failure
2115,48,,1,5752.31,Damaged in Shipping
2116,55,102,1,3433.72,Paint Defect
2117,19,,1,4505,Defective Component
2118,22,,1,7842.94,Warranty Replacement
2119,23,,1,4399,Wheel Failure
2120,64,,1,3834,Wrong Size
2121,45,,1,4745,Warranty Replacement
2122,40,,1,4465.64,Wrong Size
2123,64,,1,3744,Faulty Brake
2124,1,,1,6282.44,Fork Issue / Leaking
2125,2,,1,3640,Wrong Size
2126,17,230,1,5587.17,Faulty Brake
2127,45,,1,5029.7,Defective Component
2128,25,,1,5012.29,Broken Frame
2129,25,,1,4962.41,Defective Component
2130,15,,1,8131.19,Defective Component
2131,40,,1,4471.94,Warranty Replacement
2132,35,,1,4252.94,Damaged in Shipping
2133,59,,1,4645.99,Faulty Brake
2134,34,83,1,6282.44,Broken Frame
2135,69,,1,4273.93,Broken Frame
2136,53,,1,7925.03,Warranty Replacement
2137,22,97,1,7879.94,Defective Component
2138,46,,1,5698.55,Broken Frame
2139,61,,1,4450.94,Customer Changed Mind
2140,68,,1,4238.94,Fork Issue / Leaking
2141,45,,1,5077.15,Damaged in Shipping
2142,65,91,1,4664,Paint Defect
2143,69,,1,4238.94,Paint Defect
2144,67,,1,4026.94,Faulty Brake
2145,48,,1,5698.55,Warranty Replacement
2146,17,,1,5523.62,Fork Issue / Leaking
2147,26,,1,3232.52,Wrong Size
2148,31,,1,4627.9,Fork Issue / Leaking
2149,35,100,1,4238.94,Defective Component
2150,4,106,1,4018.48,Faulty Brake
2151,21,,1,6175.94,Wheel Failure
2152,40,268,1,4199,Warranty Replacement
2153,9,,1,2966.94,Defective Component
2154,22,,1,7694.96,Broken Frame
2155,1,,1,6282.44,Paint Defect
2156,31,,1,4449.9,Wheel Failure
2157,46,,1,5671.67,Warranty Replacement
2158,52,,1,2784.15,Faulty Brake
2159,51,,1,3848.5,Broken Frame
2160,29,,1,4026.94,Faulty Brake
2161,42,22,1,5317.5,Damaged in Shipping
2162,59,,1,4947.98,Warranty Replacement
2163,20,,1,4288.93,Customer Changed Mind
2164,19,,1,4526.25,Faulty Brake
2165,14,277,1,8000,Defective Component
2166,44,,1,6395,Wheel Failure
2167,30,222,1,4543.58,Wrong Size
2168,28,,1,4274.99,Paint Defect
2169,7,,1,4540.79,Wrong Size
2170,65,,1,4400,Faulty Brake
2171,26,261,1,3186.56,Broken Frame
2172,47,,1,4240.03,Broken Frame
2173,29,,1,4026.94,Wheel Failure
2174,13,45,1,6148,Fork Issue / Leaking
2175,3,,1,5848.19,Fork Issue / Leaking
2176,46,,1,5717.37,Customer Changed Mind
2177,59,,1,4924.75,Defective Component
2178,4,,1,4022.29,Warranty Replacement
2179,51,,1,3885.24,Wheel Failure
2180,3,,1,5848.19,Broken Frame
2181,25,,1,4941.03,Damaged in Shipping
2182,62,128,1,6646.65,Wrong Size
2183,46,,1,5375.99,Wrong Size
2184,19,,1,4505,Defective Component
2185,15,,1,8073.44,Customer Changed Mind
2186,12,,1,5830,Damaged in Shipping
2187,25,,1,5024.17,Wheel Failure
2188,13,170,1,6177,Wrong Size
2189,8,,1,6868.79,Warranty Replacement
2190,41,,1,4483.86,Damaged in Shipping
2191,56,,1,4685.19,Broken Frame
2192,16,,1,5588.31,Damaged in Shipping
2193,39,,1,5422.56,Paint Defect
2194,66,,1,3602.94,Wheel Failure
2195,69,,1,4278.93,Faulty Brake
2196,62,184,1,6646.65,Warranty Replacement
2197,60,191,1,4288.93,Paint Defect
2198,68,1,1,4238.94,Faulty Brake
2199,57,,1,2319.95,Broken Frame
2200,69,,1,4192.95,Paint Defect
2201,15,168,1,8161.99,Customer Changed Mind
2202,1,,1,6282.44,Damaged in Shipping
2203,15,,1,8161.99,Fork Issue / Leaking
2204,50,,1,5918.54,Warranty Replacement
2205,55,,1,3337.44,Fork Issue / Leaking
2206,16,96,1,5654.21,Wrong Size
2207,9,,1,3001.93,Customer Changed Mind
2208,52,,1,2744.56,Warranty Replacement
2209,9,,1,3001.93,Customer Changed Mind
2210,57,,1,2199,Wrong Size
2211,69,,1,4218.95,Paint Defect
2212,21,,1,6030.96,Customer Changed Mind
2213,22,,1,7728.26,Customer Changed Mind
2214,43,,1,3341.36,Damaged in Shipping
2215,44,110,1,6810.68,Customer Changed Mind
2216,63,,1,1924,Defective Component
2217,32,,1,4768.94,Fork Issue / Leaking
2218,41,,1,4610.68,Faulty Brake
2219,20,,1,4192.95,Wheel Failure
2220,54,111,1,5967.51,Customer Changed Mind
2221,57,,1,2352.93,Broken Frame
2222,11,,1,5040.75,Warranty Replacement
2223,54,,1,5995.79,Fork Issue / Leaking
2224,41,,1,4610.68,Defective Component
2225,67,,1,4011.74,Broken Frame
2226,28,,1,4177.99,Defective Component
2227,46,112,1,5677.05,Broken Frame
2228,63,,1,1961,Defective Component
2229,45,,1,5029.7,Customer Changed Mind
2230,49,,1,4959.74,Damaged in Shipping
2231,47,,1,4260.13,Wrong Size
2232,68,,1,4278.93,Broken Frame
2233,61,,1,4379.56,Wrong Size
2234,44,,1,6810.68,Paint Defect
2235,61,,1,4379.56,Paint Defect
2236,59,,1,4866.67,Paint Defect
2237,15,,1,8007.99,Fork Issue / Leaking
2238,12,,1,5744.75,Defective Component
2239,11,,1,4927.95,Wrong Size
2240,52,,1,2744.56,Wrong Size
2241,63,,1,1961,Wrong Size
2242,23,,1,4706.93,Paint Defect
2243,7,,1,4579.49,Fork Issue / Leaking
2244,60,,1,4188.95,Broken Frame
2245,24,,1,7728.26,Customer Changed Mind
2246,11,,1,4909.15,Customer Changed Mind
2247,49,42,1,4983.14,Wheel Failure
2248,59,39,1,4924.75,Fork Issue / Leaking
2249,30,,1,4611,Faulty Brake
2250,20,,1,4238.94,Damaged in Shipping
2251,13,,1,6081.3,Fork Issue / Leaking
2252,44,,1,6842.65,Paint Defect
2253,41,,1,4503.2,Fork Issue / Leaking
2254,67,,1,4011.74,Warranty Replacement
2255,35,,1,4238.94,Warranty Replacement
2256,67,,1,4026.94,Faulty Brake
2257,16,,1,5498.69,Faulty Brake
2258,17,,1,5613.65,Wrong Size
2259,59,240,1,4924.75,Broken Frame
2260,68,,1,3999,Fork Issue / Leaking
2261,16,73,1,5588.31,Fork Issue / Leaking
2262,39,,1,5406.96,Wrong Size
2263,5,,1,3707.25,Fork Issue / Leaking
2264,26,,1,3064,Paint Defect
2265,15,,1,8123.49,Faulty Brake
2266,57,144,1,2322.14,Fork Issue / Leaking
2267,60,,1,4258.94,Wheel Failure
2268,22,230,1,7399,Defective Component
2269,38,198,1,4640.95,Fork Issue / Leaking
2270,47,,1,4179.75,Wheel Failure
2271,5,,1,3630.67,Defective Component
2272,43,12,1,3326.96,Fork Issue / Leaking
2273,27,,1,4502.81,Warranty Replacement
2274,48,,1,5677.05,Paint Defect
2275,18,66,1,4386.9,Fork Issue / Leaking
2276,16,,1,5654.21,Wrong Size
2277,64,,1,3600,Warranty Replacement
2278,25,,1,5036.05,Paint Defect
2279,63,,1,1850,Damaged in Shipping
2280,50,,1,5882.07,Faulty Brake
2281,50,,1,5876.46,Damaged in Shipping
2282,62,,1,6637.29,Fork Issue / Leaking
2283,33,,1,5126.87,Customer Changed Mind
