rac_id,ord_id,cus_id,warehouse_id,tot_ret_item_cnt,tot_ret_amnt,return_date
1575,2836041,2174,3,1,4200,2019-02-04
1576,4932716,2188,2,1,1924,2002-08-26
1577,1931021,2415,2,1,3563.85,2014-10-13
1578,6397713,1206,3,1,4022.29,2016-10-13
1579,2370134,1681,1,1,5146.29,2016-01-30
1580,1210336,1275,2,1,3940.35,2015-02-03
1581,7020203,1546,1,1,5343.75,2019-07-02
1582,3860793,470,1,1,4199,2010-08-11
1583,4854266,405,3,1,4238.94,2006-10-07
1584,2781128,1068,2,1,5898.75,2014-02-12
1585,5440045,61,1,1,5698.55,2010-05-25
1586,7259343,2473,2,1,4981.41,2018-12-31
1587,7207331,1428,2,1,6223.45,2010-09-03
1588,5158499,1470,1,1,4768.94,2007-06-05
1589,2069936,925,2,1,8142.74,2017-06-01
1590,6556108,1350,2,1,7399,2011-04-26
1591,3944844,1603,2,1,4887.22,2007-07-30
1592,2547240,1347,1,1,8123.49,2002-03-28
1593,3201868,2402,1,1,3504.8,2011-09-24
1594,1306218,478,3,1,4982.82,2006-04-02
1595,1270048,2552,3,1,3585.95,2005-07-17
1596,4205785,252,3,1,4064.93,2014-11-11
1597,3279357,1311,1,1,4258.94,2011-12-27
1598,5052492,2376,1,1,3129.36,2012-08-25
1599,6327006,1102,2,1,6032,2000-04-13
1600,7148611,998,3,1,3274.65,2016-12-22
1601,3271044,1133,2,1,3247.84,2018-05-01
1602,1406763,1254,1,1,4941.03,2016-07-15
1603,3233574,1262,3,1,6753.12,2009-06-11
1604,4606617,1389,1,1,3999,2007-01-05
1605,4512047,1943,2,1,4854.99,2010-10-03
1606,2149868,768,2,1,6768.35,2006-11-01
1607,3295536,1928,3,1,2199,2000-09-12
1608,2842481,757,2,1,6584.24,2000-11-17
1609,3909796,1049,3,1,4692.46,2012-02-21
1610,4136230,866,2,1,6252.94,2018-08-22
1611,2278706,1808,1,1,5607.16,2019-04-30
1612,4949218,1181,3,1,4278.93,2008-10-01
1613,3094136,286,3,1,5575.93,2012-03-28
1614,4215702,1190,2,1,4543.58,2012-02-24
1615,3872219,8,3,1,4228.94,2003-05-07
1616,6773428,1245,1,1,4159.99,2008-07-31
1617,6547105,1064,1,1,4959.74,2005-11-28
1618,3224260,144,1,1,4934.8,2017-12-25
1619,4298187,2530,2,1,7694.96,2018-10-30
1620,3303963,216,1,1,7694.96,2000-04-09
1621,7207331,1428,2,1,6223.45,2010-05-30
1622,1749228,2460,2,1,4959.74,2010-07-21
1623,1450563,267,2,1,2639,2003-01-26
1624,3807617,323,1,1,4258.94,2012-03-20
1625,5270103,2553,1,1,6197.68,2015-09-26
1626,3695577,189,1,1,6834.66,2018-06-26
1627,1748909,1764,2,1,3417.67,2005-11-27
1628,2588704,2254,2,1,2799,2006-01-03
1629,3503462,620,3,1,4075.62,2001-04-13
1630,4208799,811,2,1,2073.81,2007-04-24
1631,5541384,415,3,1,4654.5,2008-04-16
1632,2453663,1258,3,1,4947.98,2011-02-24
1633,3373348,466,2,1,4679,2003-01-16
1634,4963731,2497,3,1,5300,2014-05-28
1635,2990263,303,3,1,5666.61,2002-08-07
1636,6535212,384,1,1,5671.67,2010-01-13
1637,2369958,833,1,1,5089.01,2019-12-16
1638,6452776,516,1,1,5406.96,2017-08-22
1639,2961791,1833,1,1,4300.32,2016-09-07
1640,5117452,1179,3,1,3999,2017-01-23
1641,1574604,1353,3,1,5698.55,2007-04-24
1642,1441785,2558,1,1,5967.51,2009-08-19
1643,5999014,2320,1,1,3401.62,2017-04-08
1644,3862539,2011,2,1,3390.94,2003-07-20
1645,5708272,1600,1,1,4483.75,2011-03-25
1646,1574604,1353,3,1,5698.55,2007-03-06
1647,5271578,1679,3,1,4505,2017-09-11
1648,6461950,1617,1,1,5052.68,2001-06-11
1649,5649473,218,1,1,4700,2018-01-11
1650,4616040,1479,3,1,5698.55,2005-04-01
1651,6762258,824,3,1,4708,2017-02-01
1652,6690885,909,3,1,3982.04,2015-06-22
1653,3681551,2157,2,1,5170.56,2007-07-09
1654,4184333,2104,3,1,4288.93,2015-04-22
1655,3631405,1307,1,1,6677.86,2004-06-14
1656,4579929,2488,3,1,6637.29,2014-01-15
1657,2393625,2493,1,1,4026.94,2008-09-13
1658,5705414,1109,3,1,8000.69,2013-04-18
1659,6604948,1147,2,1,3999,2009-07-28
1660,3577440,637,3,1,1961,2017-12-15
1661,4083483,257,3,1,5199,2003-04-19
1662,2319628,2170,2,1,2830.33,2006-12-20
1663,2308271,1586,2,1,4723.48,2003-10-30
1664,2533036,638,2,1,4627.9,2011-08-07
1665,5642393,385,2,1,3707.25,2019-12-23
1666,2069011,241,3,1,3673.99,2000-10-03
1667,3670818,285,2,1,1961,2015-02-03
1668,3523424,1034,3,1,3619.94,2006-09-09
1669,4786798,739,2,1,2784.15,2013-08-24
1670,4065119,664,1,1,4177.99,2010-07-28
1671,2762489,2086,3,1,4218.95,2003-10-07
1672,3951392,1988,3,1,4432.75,2019-04-04
1673,5020865,1932,3,1,4924.75,2019-12-27
1674,5284478,430,3,1,6311.93,2017-09-17
1675,6960628,126,1,1,4797.81,2018-11-26
1676,3242707,1838,2,1,4299.99,2002-02-07
1677,6768482,1199,3,1,4037.53,2010-04-25
1678,5821289,869,2,1,5040.75,2013-01-28
1679,6803004,674,1,1,6794.27,2006-04-07
1680,3011797,1385,2,1,3931.17,2010-02-03
1681,6433551,1770,2,1,6650.8,2013-09-16
1682,2399306,1627,3,1,4524,2017-08-15
1683,5868564,192,3,1,3399,2018-02-20
1684,4608806,1200,3,1,6177,2016-05-18
1685,4018672,2084,1,1,4018.99,2003-07-24
1686,6944794,504,2,1,5932.56,2000-12-02
1687,4611661,1291,1,1,2352.93,2001-11-10
1688,7194135,339,3,1,3692.5,2007-01-27
1689,2246174,1450,3,1,5834.39,2005-02-22
1690,6478352,761,3,1,3430.93,2013-05-15
1691,6949188,1173,1,1,5206.98,2005-02-23
1692,4706253,1132,3,1,5760.2,2008-05-18
1693,5035355,1497,1,1,5720,2020-05-15
1694,5780157,255,2,1,4678.96,2016-04-13
1695,2972077,497,2,1,3876.06,2011-05-07
1696,1563057,965,2,1,4775.29,2002-10-20
1697,2097092,956,2,1,4238.94,2018-12-09
1698,3740745,1163,2,1,8448,2017-07-14
1699,4584291,1558,2,1,5588.31,2000-09-18
1700,2047978,1309,2,1,3885.24,2008-09-07
1701,5291940,2414,3,1,5995.79,2004-07-04
1702,3607532,341,1,1,6395,2008-05-27
1703,5247019,1103,3,1,6739.19,2009-07-26
1704,6957454,2570,3,1,3594.44,2006-12-27
1705,4218977,107,1,1,3798,2015-10-12
1706,6440680,2424,3,1,4278.93,2015-06-29
1707,2296325,1594,3,1,4450.94,2011-09-10
1708,1674559,2561,1,1,3799,2004-05-07
1709,3364980,152,2,1,2330.94,2006-02-26
1710,3570845,168,3,1,6220.5,2011-07-06
1711,3447923,1168,1,1,6852.59,2009-03-19
1712,4409354,867,3,1,4159.99,2018-11-23
1713,1531182,1241,1,1,5302.96,2000-12-08
1714,5713953,2111,1,1,5484.95,2001-04-11
1715,5444450,358,2,1,2976.74,2008-07-31
1716,6522725,1741,1,1,4611,2011-08-14
1717,4526124,841,1,1,5967.51,2010-09-17
1718,3298120,1541,1,1,2286.96,2007-05-02
1719,1623005,2123,1,1,2286.96,2002-06-23
1720,1511190,1223,1,1,6615.45,2003-06-10
1721,3990048,1629,1,1,6252.94,2006-07-24
1722,7109598,575,3,1,6124.8,2006-05-17
1723,5026895,1859,3,1,3799,2005-04-15
1724,5514722,818,2,1,6778.7,2007-03-22
1725,2940684,2257,3,1,5876.46,2009-01-24
1726,4706870,512,1,1,6167.24,2014-01-15
1727,6034666,1901,2,1,5725.43,2016-01-13
1728,6373242,2335,3,1,4179.75,2010-12-10
1729,4618643,1367,2,1,2199,2016-04-03
1730,3179888,913,1,1,4439.13,2007-12-08
1731,1518315,1695,1,1,4706.93,2003-05-03
1732,3613450,2494,1,1,4228.94,2014-01-24
1733,3266665,607,2,1,3672.44,2011-08-16
1734,3068948,1216,2,1,5499,2005-04-19
1735,2094744,1489,3,1,3999,2010-04-09
1736,2762489,2086,3,1,4218.95,2003-09-03
1737,6500666,193,3,1,4260.13,2003-08-18
1738,5334387,760,1,1,5200,2017-08-14
1739,7181850,337,3,1,5484.95,2016-05-12
1740,1449568,52,3,1,4449.9,2019-07-01
1741,1924372,1009,1,1,7813.34,2015-07-10
1742,1433063,2314,1,1,5036.05,2000-12-23
1743,5460458,1693,3,1,3390.94,2020-04-24
1744,2615397,462,3,1,2639,2018-06-14
1745,1716627,2135,3,1,4366.96,2007-02-26
1746,1520330,1883,1,1,6081.3,2000-07-12
1747,5624135,2317,3,1,3739,2011-11-02
1748,3179422,2236,1,1,5897.68,2004-03-09
1749,6907666,2566,2,1,3212.6,2014-03-13
1750,2927778,914,3,1,3186.56,2016-09-23
1751,3495920,1610,3,1,4661.27,2015-04-01
1752,6791296,767,2,1,4428.82,2007-11-25
1753,6762144,2326,1,1,4416.14,2020-01-22
1754,5255967,194,2,1,5800,2006-08-04
1755,5817976,731,2,1,8131.19,2017-06-28
1756,6219405,1659,2,1,5591.03,2019-10-24
1757,6684566,2466,1,1,3640,2002-11-27
1758,5571075,1970,3,1,1850,2004-05-05
1759,1333321,1876,1,1,1984.13,2020-02-06
1760,2680115,1342,2,1,5482.87,2005-11-13
1761,4782718,320,1,1,5720,2007-03-22
1762,1455379,1690,3,1,4026.94,2005-07-11
1763,3327590,2307,2,1,5362.5,2016-07-25
1764,2927703,1424,1,1,3744,2012-06-18
1765,6452776,516,1,1,5406.96,2017-08-16
1766,5758532,464,2,1,7813.34,2017-09-28
1767,2974760,344,2,1,5379.45,2018-09-02
1768,5670932,845,3,1,4450.94,2014-06-24
1769,3193355,1746,2,1,6134.96,2012-07-31
1770,3634245,802,2,1,6537.44,2012-03-29
1771,2418107,1416,3,1,4218.95,2014-10-07
1772,4719022,974,2,1,4627.9,2008-06-04
1773,4375558,1348,2,1,4260.13,2018-07-07
1774,5335195,1054,2,1,4158.96,2000-06-24
1775,6048468,1819,3,1,5507.74,2018-06-01
1776,1915887,2142,3,1,2919.36,2010-12-18
1777,1520330,1883,1,1,6081.3,2000-03-10
1778,4706940,25,2,1,6177,2004-01-10
1779,5811475,1661,3,1,4300.32,2014-09-26
1780,2049307,751,3,1,2910.96,2000-12-10
1781,5760970,1519,1,1,5885,2005-08-09
1782,3496466,2183,3,1,4717.93,2019-04-08
1783,1948942,2374,2,1,5609.99,2003-04-12
1784,2083561,2536,1,1,5507.74,2018-10-19
1785,3555795,181,1,1,6646.65,2002-12-08
1786,4652616,1682,3,1,2966.94,2019-09-22
1787,1404635,1818,2,1,5671.67,2015-09-30
1788,3862539,2011,2,1,3390.94,2003-04-07
1789,3898397,150,2,1,5146.29,2019-09-01
1790,5335195,1054,2,1,4158.96,2000-04-25
1791,6162208,2430,1,1,5375.99,2018-04-03
1792,6935089,882,3,1,5632.19,2010-06-10
1793,4965418,1614,1,1,3799,2010-09-20
1794,6803004,674,1,1,6794.27,2006-02-06
1795,2202409,1528,2,1,7728.26,2009-08-29
1796,6518320,2468,2,1,1961,2013-04-03
1797,3307281,130,3,1,4416.14,2015-12-17
1798,1895617,56,3,1,8320,2004-04-13
1799,6909016,1152,1,1,5126.87,2010-01-18
1800,4811446,1105,3,1,4662.94,2018-02-26
1801,3634237,1284,3,1,4239.99,2018-01-24
1802,4332918,444,1,1,3545.16,2008-10-14
1803,6690885,909,3,1,3982.04,2015-06-29
1804,4816624,1622,3,1,3963.34,2003-10-29
1805,2849405,1639,2,1,4252.94,2011-01-22
1806,1933348,1802,3,1,5059.8,2016-02-17
1807,1406295,1981,2,1,4085.14,2010-07-11
1808,3681551,2157,2,1,5170.56,2007-06-24
1809,4908714,1524,2,1,5430.44,2014-03-19
1810,4562000,890,3,1,4238.94,2004-11-08
1811,7066356,1124,1,1,6238.19,2007-03-19
1812,4983307,1606,1,1,5059.8,2018-10-12
1813,4877732,334,3,1,5018.23,2017-12-01
1814,6960628,126,1,1,4797.81,2018-11-30
1815,3986347,198,1,1,3129.36,2004-02-25
1816,3969897,2048,2,1,1949.99,2016-01-04
1817,5026658,647,2,1,3983.25,2008-02-10
1818,5297671,1087,3,1,7935.43,2006-12-07
1819,2596420,1700,1,1,1850,2013-12-18
1820,3857180,1440,1,1,3799,2010-07-03
1821,5709935,899,2,1,4218.95,2003-07-15
1822,1450563,267,2,1,2639,2003-06-05
1823,5423174,1839,2,1,4982.82,2003-10-14
1824,6411985,435,3,1,4218.95,2003-02-17
1825,5299131,2126,2,1,4504.99,2004-11-02
1826,6107890,534,1,1,5614.67,2011-02-15
1827,5393236,233,2,1,5404.94,2001-02-07
1828,3982642,2293,1,1,6117.95,2000-09-26
1829,3271044,1133,2,1,3247.84,2018-01-29
1830,3220241,2469,1,1,4471.99,2019-01-06
1831,2992197,1753,1,1,5300,2005-11-16
1832,6466943,741,3,1,6032,2016-05-14
1833,7351076,1529,1,1,2073.81,2009-10-08
1834,6486739,1554,3,1,3852,2013-03-30
1835,6548524,1516,2,1,4678.96,2009-10-17
1836,6489426,2548,1,1,4252.94,2001-05-03
1837,1455991,206,3,1,4238.94,2005-10-22
1838,2303238,2249,1,1,5536.94,2014-09-26
1839,4832771,894,3,1,4556.63,2016-08-09
1840,6317247,2289,2,1,4470.96,2017-06-17
1841,1781908,2419,2,1,1970.25,2017-09-09
1842,6963361,1029,1,1,4518.66,2001-09-16
1843,2206021,1847,2,1,4716.89,2000-05-14
1844,5001950,2456,2,1,4537.05,2016-08-02
1845,5454867,633,2,1,4768.94,2008-02-08
1846,7332566,612,3,1,5455.93,2010-09-25
1847,2687427,2385,2,1,5898.75,2013-12-07
1848,6601333,1388,1,1,4471.99,2004-12-23
1849,5239723,2546,1,1,6177,2014-03-31
1850,5990300,1851,2,1,7890.98,2018-06-27
1851,4889545,837,1,1,3798,2015-03-01
1852,3279679,951,3,1,4350,2004-02-11
1853,5364611,1412,2,1,5404.94,2002-05-16
1854,2722756,926,3,1,3533.45,2003-05-08
1855,6133719,1024,2,1,4238.94,2008-04-02
1856,3782457,1250,3,1,2086.49,2016-03-31
1857,3915791,1619,3,1,6229.34,2010-12-26
1858,5644109,653,1,1,4238.94,2012-02-29
1859,6698490,1623,3,1,6030.96,2005-11-21
1860,7072980,1644,2,1,4503.2,2003-09-29
1861,1912588,50,3,1,3999,2011-01-22
1862,1546460,118,1,1,3142.9,2004-01-21
1863,1546460,118,1,1,3142.9,2003-11-05
1864,2715724,45,3,1,5856.44,2014-01-08
1865,1797451,1140,3,1,4258.94,2018-10-03
1866,4782325,748,3,1,4288.93,2009-01-24
1867,3503462,620,3,1,4075.62,2001-05-18
1868,5872629,606,3,1,5375.99,2014-12-06
1869,6976313,12,1,1,4040.24,2006-11-23
1870,5892769,41,2,1,4924.75,2010-02-20
1871,6933490,2224,1,1,6175.94,2017-05-05
1872,5035355,1497,1,1,5720,2020-04-02
1873,6411985,435,3,1,4218.95,2003-04-10
1874,6963972,2050,1,1,6693.46,2018-02-10
1875,5725406,1576,1,1,5406.96,2000-06-17
1876,6246934,850,3,1,3258.56,2006-02-03
1877,3937927,128,1,1,4523.95,2017-04-19
1878,2380664,839,1,1,4260.13,2003-04-25
1879,4500350,2550,2,1,2823.73,2019-02-04
1880,6265157,1906,3,1,5122.01,2015-03-29
1881,3426607,1398,3,1,3189.54,2010-05-14
1882,3074405,554,1,1,4238.94,2017-06-28
1883,4860434,289,2,1,5600.41,2016-06-22
1884,2612228,439,3,1,6146.94,2018-08-24
1885,3039943,1539,1,1,5587.17,2006-01-12
1886,2547240,1347,1,1,8123.49,2002-01-13
1887,4389159,2015,3,1,4947.98,2001-06-21
1888,4939400,550,1,1,6801.08,2004-12-04
1889,4302319,309,2,1,2073.81,2009-03-16
1890,3263076,458,2,1,1961,2013-08-20
1891,6093441,1001,1,1,4496.47,2006-01-06
1892,5709067,2574,2,1,5036.05,2000-04-04
1893,4719489,2339,1,1,3630.67,2019-04-08
1894,6162208,2430,1,1,5375.99,2018-07-03
1895,2567235,1475,1,1,5876.46,2001-11-06
1896,5052152,1289,1,1,4238.94,2009-03-15
1897,3543924,1506,1,1,5587.17,2008-07-03
1898,6749345,2492,2,1,4409.79,2000-04-10
1899,7109598,575,3,1,6124.8,2006-05-19
1900,4220111,902,2,1,6834.66,2003-01-31
1901,3706310,306,1,1,7694.96,2011-10-03
1902,5504180,1070,1,1,6326.68,2006-06-13
1903,5393037,1584,2,1,4547.5,2007-04-02
1904,3989486,1705,3,1,4199,2012-05-27
1905,3662884,1058,3,1,6282.44,2009-04-24
1906,4508617,1860,3,1,3724.66,2008-01-02
1907,2501172,363,1,1,6842.65,2007-10-30
1908,5598550,2066,3,1,6229.34,2015-04-25
1909,6831036,948,3,1,4000.73,2018-10-26
1910,2940115,1308,2,1,6933.59,2003-04-26
1911,5798754,1305,3,1,5194.84,2018-04-26
1912,1979839,1441,1,1,3480.99,2005-08-20
1913,6091007,779,3,1,5523.62,2008-03-17
1914,6791181,943,2,1,4429.95,2014-09-24
1915,5533191,1075,2,1,4611,2019-06-22
1916,4203747,1648,1,1,6252.94,2019-06-03
1917,1920344,1655,3,1,4556.63,2009-01-09
1918,5931940,2206,1,1,5170.56,2005-08-11
1919,1396544,106,2,1,4366.96,2000-11-17
1920,6405254,376,3,1,3852,2013-12-10
1921,2709440,808,2,1,3894.43,2001-05-10
1922,5316913,1435,3,1,5932.56,2007-04-29
1923,5661086,1377,2,1,5899,2006-12-16
1924,3750614,613,2,1,3799,2003-08-27
1925,6306290,2017,3,1,4654.5,2018-10-19
1926,4972028,2387,2,1,5735.46,2013-02-22
1927,7055600,1448,2,1,3399,2003-07-08
1928,1719757,451,1,1,2823.73,2004-11-23
1929,5640940,1189,3,1,2341.94,2013-01-02
1930,5696072,1125,1,1,4310.37,2008-05-02
1931,6886721,2096,1,1,3733.36,2000-11-22
1932,5654555,2363,2,1,5200,2007-09-02
1933,3091397,2165,2,1,4075.62,2008-04-18
1934,7062087,1965,3,1,6238.19,2002-12-23
1935,4080696,167,2,1,2199,2017-09-04
1936,6679744,876,1,1,3209.08,2014-04-20
1937,3697733,1666,1,1,4238.94,2016-11-08
1938,5818580,907,1,1,5547.46,2008-10-07
1939,2478202,2327,2,1,4936.35,2009-01-03
1940,6032695,1811,1,1,3337.44,2013-06-16
1941,3821345,1616,3,1,4170.96,2002-03-03
1942,5661086,1377,2,1,5899,2006-07-31
1943,4054523,2578,1,1,5656.41,2018-09-09
1944,5590836,2109,1,1,5765.7,2000-08-22
1945,3190336,476,1,1,3337.44,2018-06-20
1946,6786039,813,1,1,4499,2016-06-28
1947,3709117,2592,3,1,5506.59,2014-03-19
1948,2678429,253,3,1,2752.48,2011-11-29
1949,5047118,1358,2,1,8460,2015-02-09
1950,5862218,814,1,1,2076.74,2013-10-14
1951,7048304,2338,1,1,1924,2007-08-16
1952,2596420,1700,1,1,1850,2013-11-23
1953,2240360,803,1,1,4594.76,2015-11-04
1954,2555784,1114,3,1,5591.03,2012-10-20
1955,1448917,725,3,1,3326.96,2020-04-27
1956,4026926,103,3,1,5300,2009-10-28
1957,7291719,730,3,1,4213.91,2004-02-27
1958,3672701,1767,3,1,4692.46,2004-06-08
1959,6063602,669,1,1,6326.68,2008-02-15
1960,4965418,1614,1,1,3799,2011-01-19
1961,1592079,1909,1,1,8238.99,2007-12-28
1962,4395839,2353,1,1,5995.79,2012-05-20
1963,6107890,534,1,1,5614.67,2011-02-21
1964,6011122,1315,1,1,5899,2003-01-17
1965,5735100,694,3,1,4026.94,2001-12-03
1966,7116337,319,2,1,5199,2000-05-29
1967,1634354,1247,2,1,2073.81,2006-08-23
1968,1759502,2476,3,1,5500,2007-01-17
1969,2356703,165,3,1,4543.58,2005-02-15
1970,7149141,502,2,1,3129.36,2012-04-07
1971,6720608,330,3,1,4273.93,2015-10-23
1972,5497244,581,1,1,3894.43,2006-09-12
1973,2358239,90,2,1,3199,2018-08-25
1974,7320941,1159,1,1,4600.13,2007-07-07
1975,4569994,2221,1,1,4450.94,2001-01-16
1976,3383907,2144,2,1,2823.73,2003-01-16
1977,2286687,135,1,1,4574.96,2001-06-22
1978,5365859,1225,1,1,7916.93,2000-10-29
1979,5694230,2511,1,1,4258.94,2018-09-15
1980,2834523,2043,2,1,4218.95,2017-09-10
1981,3589336,2464,3,1,4037.53,2018-03-18
1982,6997790,1228,3,1,6252.94,2011-07-19
1983,5186226,108,2,1,5752.31,2012-05-30
1984,2069936,925,2,1,8142.74,2017-06-07
1985,6963972,2050,1,1,6693.46,2018-04-05
1986,7263946,2340,2,1,6794.27,2016-04-18
1987,3828345,675,2,1,4199,2015-05-14
1988,2379845,401,2,1,4238.94,2001-01-17
1989,4841909,817,1,1,3402.14,2016-06-20
1990,7161762,1123,1,1,4708,2001-05-08
1991,3929267,2388,1,1,4775.29,2008-03-08
1992,5484681,178,3,1,6058.1,2010-12-08
1993,5292229,775,2,1,4379.56,2002-11-14
1994,5610579,2159,3,1,7868.29,2018-10-21
1995,4298187,2530,2,1,7694.96,2018-12-02
1996,1246462,889,2,1,4213.91,2007-10-06
1997,5118679,1351,2,1,3645.43,2015-08-09
1998,6243253,1165,1,1,2296.86,2012-05-06
1999,2721776,2145,2,1,4745,2002-07-28
2000,3706310,306,1,1,7694.96,2011-09-26
2001,5068100,38,1,1,8042.64,2005-11-16
2002,2417445,2234,2,1,5006.53,2000-09-01
2003,1915887,2142,3,1,2919.36,2010-12-06
2004,5863781,2420,3,1,4238.94,2016-11-05
2005,1756068,1786,3,1,5656.41,2016-08-29
2006,1931021,2415,2,1,3563.85,2015-03-06
2007,1438554,923,2,1,4745,2012-11-12
2008,5669236,373,1,1,8131.19,2007-01-15
2009,2619484,2214,3,1,4471.94,2012-10-05
2010,1433896,2008,1,1,4523.95,2000-09-07
2011,4732588,1822,3,1,3619.94,2013-06-12
2012,7362005,1815,2,1,5575.13,2007-02-24
2013,3799340,1366,3,1,5575.13,2003-03-19
2014,7146661,2487,3,1,5059.8,2002-04-27
2015,2300238,515,2,1,4982,2006-07-15
2016,1140771,892,3,1,4026.94,2015-04-24
2017,2845988,559,1,1,7805.95,2001-04-10
2018,4562000,890,3,1,4238.94,2004-07-03
2019,2588704,2254,2,1,2799,2005-12-28
2020,6254064,394,1,1,4238.94,2014-01-18
2021,5040689,258,2,1,4963.2,2018-02-19
2022,2965252,1344,1,1,4222.94,2000-09-28
2023,1573484,1238,2,1,7699.99,2015-06-02
2024,4972028,2387,2,1,5735.46,2013-04-29
2025,2211494,1887,1,1,1929.55,2000-03-28
2026,3352528,1794,3,1,4494,2009-05-06
2027,3573989,1090,3,1,4473,2017-10-12
2028,4673176,1089,2,1,2966.94,2015-10-20
2029,4207539,563,2,1,5671.67,2001-01-14
2030,1753655,2120,1,1,2797.34,2006-09-18
2031,6245032,1958,3,1,4684.94,2006-05-04
2032,1826241,2152,3,1,3572.2,2017-02-10
2033,2528663,564,3,1,4450.94,2003-07-01
2034,4015460,706,1,1,3337.44,2019-08-20
2035,1317867,1277,1,1,4258.94,2019-04-07
2036,4734382,1564,2,1,6326.68,2011-04-17
2037,6698490,1623,3,1,6030.96,2005-08-13
2038,1184975,2447,1,1,4705.77,2006-11-10
2039,5109957,2428,3,1,4060.18,2000-06-26
2040,6715387,1319,1,1,4784.69,2017-09-25
2041,2195257,398,2,1,3774.6,2006-01-20
2042,6960628,126,1,1,4797.81,2019-02-24
2043,6701780,1984,3,1,4429.95,2017-01-28
2044,2808624,871,1,1,3879.73,2009-10-01
2045,4830064,1437,2,1,2296.86,2015-09-10
2046,7292725,2012,3,1,4888,2016-09-30
2047,2804411,281,3,1,7842.94,2016-02-29
2048,7292725,2012,3,1,4888,2016-10-08
2049,1409364,2181,1,1,4464.76,2002-03-26
2050,7292725,2012,3,1,4888,2016-10-27
2051,3340271,2024,3,1,6693.46,2010-02-26
2052,4768143,1934,3,1,4757.69,2017-01-23
2053,3295536,1928,3,1,2199,2000-07-20
2054,6682691,2067,3,1,4471.94,2018-03-06
2055,3812525,2124,3,1,8200.49,2008-02-09
2056,2399306,1627,3,1,4524,2017-09-15
2057,2357502,2452,3,1,2330.94,2014-12-20
2058,1398693,2366,2,1,3390.94,2016-05-25
2059,3819570,1194,3,1,4188.95,2016-01-18
2060,1146371,609,3,1,3894.43,2017-12-09
2061,1455039,1088,1,1,4238.94,2019-04-23
2062,3820920,795,2,1,4547.24,2012-01-16
2063,2640087,288,1,1,6238.19,2014-07-01
2064,4937479,736,1,1,4050.86,2002-08-18
2065,5884847,652,2,1,4971.21,2010-12-28
2066,6311142,1335,1,1,5406.96,2010-01-11
2067,5553460,1456,1,1,2199,2000-05-29
2068,5242218,2560,3,1,4366.96,2010-11-10
2069,5083172,399,3,1,3799,2007-11-29
2070,3881193,1195,1,1,5995.79,2001-10-26
2071,7090484,1922,2,1,5146.29,2017-06-02
2072,3220422,139,3,1,4018.48,2004-06-18
2073,1902014,569,1,1,4941.03,2015-12-26
2074,3513797,275,2,1,4936.35,2001-05-19
2075,6305708,157,2,1,2923.56,2014-04-24
2076,1409838,173,3,1,4176.96,2005-09-07
2077,1957780,722,3,1,4397.11,2010-08-24
2078,4688382,326,3,1,3589.05,2020-03-28
2079,3801334,719,2,1,4238.94,2014-09-21
2080,3905332,1219,1,1,4222.94,2005-05-13
2081,2485512,1407,1,1,4188.95,2010-04-09
2082,1999344,332,1,1,4085.14,2008-04-23
2083,5443155,1939,2,1,4717.93,2020-03-19
2084,5924114,2480,2,1,3724.66,2003-12-10
2085,4160912,776,1,1,4775.29,2009-08-24
2086,5185959,1073,1,1,4483.75,2019-03-05
2087,6860822,298,2,1,4260.13,2002-05-07
2088,3795030,838,1,1,2358.43,2004-04-19
2089,6749345,2492,2,1,4409.79,2000-03-28
2090,3249322,1559,3,1,4901.52,2008-03-12
2091,3252464,1893,1,1,5588.31,2008-09-01
2092,3048140,483,2,1,3189.54,2001-04-12
2093,1245502,1378,1,1,3336.56,2012-02-29
2094,4495063,146,1,1,4197.84,2013-07-31
2095,2055683,784,2,1,4460.53,2010-03-26
2096,5931940,2206,1,1,5170.56,2005-06-20
2097,5869488,1395,1,1,4752.76,2004-12-07
2098,3828345,675,2,1,4199,2015-07-13
2099,2356703,165,3,1,4543.58,2005-02-07
2100,1961324,302,1,1,4007.95,2006-11-22
2101,5109957,2428,3,1,4060.18,2000-08-26
2102,7158744,131,1,1,4540.79,2010-04-23
2103,6764009,1118,2,1,6204.93,2011-07-17
2104,2034172,1933,1,1,5063.75,2001-09-18
2105,6467378,1184,3,1,5325,2019-12-27
2106,7081855,1675,2,1,6252.94,2006-02-22
2107,1797451,1140,3,1,4258.94,2018-08-09
2108,5534307,1415,1,1,8000,2003-07-05
2109,3378675,1751,2,1,4018.48,2015-01-05
2110,3265466,1890,3,1,4450.94,2006-01-27
2111,1252813,2538,1,1,3204.59,2016-07-05
2112,3373348,466,2,1,4679,2003-04-13
2113,3503462,620,3,1,4075.62,2001-07-04
2114,5185959,1073,1,1,4483.75,2019-02-09
2115,5186226,108,2,1,5752.31,2012-07-02
2116,5164194,389,3,1,3433.72,2004-06-01
2117,2808748,1884,3,1,4505,2013-02-23
2118,4130135,702,1,1,7842.94,2002-12-17
2119,4066723,48,2,1,4399,2019-09-17
2120,1716681,2263,3,1,3834,2015-10-06
2121,4956473,1033,1,1,4745,2011-09-30
2122,2397170,1511,2,1,4465.64,2004-08-15
2123,3719687,2555,3,1,3744,2007-06-27
2124,5883659,1177,1,1,6282.44,2016-09-08
2125,6684566,2466,1,1,3640,2002-09-26
2126,3039943,1539,1,1,5587.17,2005-11-15
