ord_id,prod_id,quantity,line_total
7377353,41,1,4943.85
7377354,66,2,7817.7
7377355,18,1,4200.0
7377355,68,1,3999.0
7377355,44,1,6395.0
7377356,6,1,1949.99
7377356,51,2,7347.98
7377356,69,1,3999.0
7377357,63,2,3700.0
7377357,56,1,4504.99
7377357,39,1,5199.0
7377357,35,3,11997.0
7377358,62,1,6240.99
7377358,63,1,1850.0
7377359,32,2,8998.0
7377359,1,2,11798.0
7377359,65,2,8800.0
7377359,45,3,14235.0
7377359,23,2,8798.0
7377360,59,2,10221.18
7377360,20,2,8797.8
7377360,27,3,13952.37
7377361,35,1,3999.0
7377361,46,1,5375.99
7377361,53,2,15131.32
7377361,62,2,12481.98
7377362,19,3,12750.0
7377362,43,1,3199.0
7377362,14,3,24000.0
7377362,56,1,4504.99
7377363,58,2,8599.7
7377363,9,1,3218.85
7377363,27,3,14586.57
7377363,61,3,14486.55
7377364,63,3,5550.0
7377364,68,2,7998.0
7377364,11,1,4700.0
7377364,42,3,15000.0
7377364,15,3,23099.97
7377365,64,2,8280.0
7377366,53,3,22696.98
7377366,57,2,4398.0
7377366,14,3,24000.0
7377366,7,2,8599.98
7377366,62,3,18722.97
7377367,39,1,5199.0
7377367,17,3,15887.7
7377367,12,2,11000.0
7377368,3,3,18146.7
7377368,30,1,4785.0
7377368,39,3,17156.7
7377368,50,3,18512.97
7377369,39,1,5718.9
7377369,33,2,10680.98
7377369,47,3,13262.67
7377369,14,3,26400.0
7377370,28,2,9199.98
7377370,63,3,6382.5
7377370,27,2,9724.38
7377370,29,3,13106.55
7377370,45,1,5456.75
7377371,49,3,15440.7
7377371,1,2,12977.8
7377371,19,3,14025.0
7377371,34,2,12977.8
7377371,11,1,5170.0
7377372,35,1,4398.9
7377372,67,2,8357.8
7377372,33,1,5340.49
7377372,2,2,7700.0
7377372,47,1,4420.89
7377373,41,3,12897.0
7377373,55,3,9627.24
7377374,50,2,11219.98
7377374,15,3,23099.97
7377374,18,3,12600.0
7377374,64,2,7200.0
7377374,22,1,7399.0
7377375,42,1,5500.0
7377375,59,1,5110.59
7377375,30,2,9570.0
7377375,48,1,5913.59
7377375,29,2,8357.8
7377376,43,3,11036.55
7377377,30,3,15007.5
7377377,23,3,15176.55
7377377,60,3,13796.55
7377377,24,3,25526.55
7377378,16,1,5271.99
7377378,36,2,6740.0
7377379,36,2,6740.0
7377379,59,1,4645.99
7377379,2,3,10500.0
7377380,34,1,6488.9
7377380,39,2,11437.8
7377380,12,1,6050.0
7377381,21,1,5799.0
7377381,67,3,11397.0
7377381,23,3,13197.0
7377382,7,1,4944.99
7377382,6,1,2242.49
7377383,15,2,17709.98
7377384,40,3,12597.0
7377384,51,2,7347.98
7377385,58,3,12338.7
7377385,9,1,3078.9
7377385,15,3,25409.97
7377386,50,1,6170.99
7377386,10,1,5608.9
7377387,50,1,5609.99
7377388,56,1,5180.74
7377388,40,1,4828.85
7377388,65,2,10120.0
7377388,63,1,2127.5
7377389,28,2,7999.98
7377390,13,1,6670.0
7377390,18,1,4830.0
7377390,68,1,4598.85
7377390,55,1,3690.44
7377390,29,1,4368.85
7377391,20,3,11997.0
7377391,39,3,15597.0
7377391,37,3,9027.0
7377391,15,2,15399.98
7377392,45,1,5456.75
7377392,39,3,17936.55
7377393,34,2,11798.0
7377393,59,3,13937.97
7377394,40,1,4199.0
7377395,15,1,8854.99
7377395,4,1,4380.34
7377395,21,1,6668.85
7377395,30,2,10005.0
7377396,43,1,3199.0
7377397,69,1,3999.0
7377398,36,2,7751.0
7377398,2,2,8050.0
7377398,39,1,5978.85
7377398,19,3,14662.5
7377399,50,1,6451.49
7377399,13,3,20010.0
7377400,48,2,10751.98
7377400,18,3,12600.0
7377400,14,2,16000.0
7377400,58,3,11217.0
7377400,19,1,4250.0
7377401,65,3,14520.0
7377402,58,1,3739.0
7377402,54,1,5656.41
7377403,59,2,9291.98
7377403,7,2,8599.98
7377403,20,1,3999.0
7377403,42,2,10000.0
7377404,11,1,4700.0
7377404,59,2,9291.98
7377404,49,2,9358.0
7377404,1,2,11798.0
7377405,29,3,12536.7
7377405,11,2,10340.0
7377406,26,1,3370.4
7377406,60,1,4398.9
7377406,6,3,6434.97
7377406,27,3,13952.37
7377407,25,3,15678.27
7377407,31,3,14684.67
7377408,5,3,11487.27
7377408,44,3,21103.5
7377408,26,3,10111.2
7377408,10,3,16826.7
7377409,36,3,10110.0
7377410,3,2,10998.0
7377410,11,3,14100.0
7377410,56,2,9009.98
7377410,65,1,4400.0
7377410,59,2,9291.98
7377411,36,2,6740.0
7377411,49,2,9358.0
7377411,66,2,6798.0
7377411,12,1,5500.0
7377412,40,1,4199.0
7377412,13,2,11600.0
7377412,42,2,10000.0
7377412,51,3,11021.97
7377413,49,3,14037.0
7377413,69,3,11997.0
7377413,58,3,11217.0
7377413,62,2,12481.98
7377413,39,3,15597.0
7377414,48,3,18547.17
7377414,10,2,11727.7
7377414,62,3,21531.42
7377415,49,2,9358.0
7377415,11,3,14100.0
7377416,55,1,3209.08
7377416,53,2,15131.32
7377416,5,1,3480.99
7377417,42,2,10000.0
7377418,17,3,17476.47
7377418,68,3,13196.7
7377418,25,2,10452.18
7377419,4,3,12569.67
7377419,39,3,17156.7
7377420,4,3,11426.97
7377420,7,1,4299.99
7377420,66,1,3399.0
7377420,61,2,8398.0
7377420,17,2,10591.8
7377421,36,2,6740.0
7377421,61,3,12597.0
7377421,58,3,11217.0
7377421,47,2,8037.98
7377422,20,1,4398.9
7377422,55,1,3529.99
7377422,38,2,9677.8
7377423,69,2,7998.0
7377423,64,2,7200.0
7377423,58,3,11217.0
7377423,44,2,12790.0
7377423,49,2,9358.0
7377424,23,2,10117.7
7377424,65,2,10120.0
7377424,6,2,4484.98
7377424,45,3,16370.25
7377424,25,1,5463.64
7377425,31,3,14684.67
7377425,65,2,9680.0
7377425,15,2,16939.98
7377426,40,2,8398.0
7377426,59,3,13937.97
7377426,15,1,7699.99
7377426,28,2,7999.98
7377426,49,3,14037.0
7377427,4,2,7617.98
7377427,19,3,12750.0
7377427,24,2,14798.0
7377427,11,1,4700.0
7377427,33,1,4854.99
7377428,35,3,13796.55
7377428,61,2,9657.7
7377428,7,1,4944.99
7377428,17,3,18270.85
7377428,39,3,17936.55
7377429,49,1,4679.0
7377430,25,3,14252.97
7377430,15,2,15399.98
7377430,39,2,10398.0
7377430,17,2,10591.8
7377431,50,1,6451.49
7377431,54,1,6504.87
7377431,32,1,5173.85
7377432,8,3,22355.97
7377432,49,1,5380.85
7377433,68,1,4598.85
7377433,51,2,8450.18
7377433,9,1,3218.85
7377433,33,1,5583.24
7377434,16,2,11598.38
7377434,4,2,8379.78
7377434,35,3,13196.7
7377434,47,1,4420.89
7377434,65,3,14520.0
7377435,4,2,7617.98
7377435,49,2,9358.0
7377436,65,1,4400.0
7377437,52,2,5805.8
7377437,46,1,5913.59
7377437,69,3,13196.7
7377437,21,2,12757.8
7377437,12,1,6050.0
7377438,22,2,14798.0
7377438,18,3,12600.0
7377438,2,3,10500.0
7377439,38,3,13197.0
7377439,36,2,6740.0
7377439,31,3,13349.7
7377439,54,2,11312.82
7377439,58,3,11217.0
7377440,29,2,8737.7
7377440,62,1,7177.14
7377441,27,3,12683.97
7377441,12,1,5500.0
7377441,41,3,12897.0
7377442,55,1,3209.08
7377442,40,1,4199.0
7377442,57,1,2199.0
7377442,16,2,10543.98
7377442,59,1,4645.99
7377443,67,1,3799.0
7377443,25,1,4750.99
7377443,60,3,11997.0
7377443,23,1,4399.0
7377443,17,1,5295.9
7377444,66,3,10197.0
7377444,37,1,3009.0
7377444,46,1,5375.99
7377444,55,1,3209.08
7377445,14,3,24000.0
7377446,59,2,9291.98
7377447,43,1,3199.0
7377448,51,2,8082.78
7377448,17,2,11650.98
7377448,38,3,14516.7
7377448,35,1,4398.9
7377449,34,2,12977.8
7377449,47,3,13262.67
7377449,3,3,18146.7
7377449,32,2,9897.8
7377449,44,3,21103.5
7377450,30,3,13050.0
7377450,6,3,5849.97
7377450,58,1,3739.0
7377451,51,2,8450.18
7377451,40,3,14486.55
7377451,67,1,4368.85
7377451,37,2,6920.7
7377451,9,1,3218.85
7377452,67,3,11397.0
7377453,19,3,12750.0
7377453,40,1,4199.0
7377453,59,1,4645.99
7377454,13,1,6670.0
7377454,36,1,3875.5
7377454,37,1,3460.35
7377454,18,1,4830.0
7377454,23,2,10117.7
7377455,56,1,4504.99
7377455,17,3,15887.7
7377455,14,2,16000.0
7377455,44,1,6395.0
7377455,6,3,5849.97
7377456,53,1,8700.51
7377456,49,2,10761.7
7377457,57,2,4398.0
7377457,1,2,11798.0
7377457,3,1,5499.0
7377457,58,2,7478.0
7377457,33,2,9709.98
7377458,63,3,6382.5
7377458,3,2,12647.7
7377458,45,1,5456.75
7377459,7,2,8599.98
7377460,16,2,12125.58
7377460,18,2,9660.0
7377460,40,2,9657.7
7377460,26,3,10570.8
7377460,19,2,9775.0
7377461,44,3,19185.0
7377461,13,2,11600.0
7377461,1,1,5899.0
7377461,53,3,22696.98
7377462,16,3,18188.37
7377462,1,2,13567.7
7377462,32,3,15521.55
7377463,27,2,8455.98
7377464,60,2,7998.0
7377464,24,2,14798.0
7377464,61,2,8398.0
7377464,46,3,16127.97
7377465,26,2,7047.2
7377465,53,3,26101.53
7377465,47,1,4621.84
7377466,36,1,3370.0
7377467,61,2,9237.8
7377467,34,3,19466.7
7377467,33,1,5340.49
7377468,65,2,9680.0
7377468,29,1,4178.9
7377468,44,3,21103.5
7377468,4,2,8379.78
7377468,54,3,18666.15
7377469,4,3,11426.97
7377469,67,1,3799.0
7377469,39,2,10398.0
7377469,17,2,10591.8
7377469,8,2,12959.98
7377470,53,3,24966.68
7377470,15,2,16939.98
7377471,21,3,17397.0
7377472,43,3,11036.55
7377472,19,2,9775.0
7377473,22,1,7399.0
7377473,24,3,22197.0
7377474,53,2,15131.32
7377475,34,2,13567.7
7377476,63,3,6382.5
7377476,30,1,5002.5
7377476,43,3,11036.55
7377476,26,3,10570.8
7377476,56,3,15542.22
7377477,10,3,15297.0
7377477,50,3,16829.97
7377477,36,1,3370.0
7377478,9,3,9236.7
7377478,31,2,9789.78
7377478,24,3,24416.7
7377479,28,2,7999.98
7377479,46,3,16127.97
7377479,64,2,7200.0
7377479,42,2,10000.0
7377480,18,2,8400.0
7377480,16,2,10543.98
7377481,18,1,4200.0
7377481,41,2,8598.0
7377481,40,1,4199.0
7377481,34,1,5899.0
7377482,33,1,4854.99
7377482,11,3,14100.0
7377482,25,3,14252.97
7377482,58,3,11217.0
7377483,53,2,15131.32
7377483,9,1,2799.0
7377484,4,2,7617.98
7377484,9,2,5598.0
7377484,56,3,13514.97
7377485,40,1,4828.85
7377485,22,2,17017.7
7377485,67,2,8737.7
7377485,48,1,6182.39
7377485,47,3,13865.52
7377486,12,1,6325.0
7377486,24,3,25526.55
7377487,4,1,4189.89
7377487,48,1,5913.59
7377487,9,2,6157.8
7377487,54,1,6222.05
7377487,67,2,8357.8
7377488,45,2,9490.0
7377489,4,2,7617.98
7377489,56,1,4504.99
7377489,26,1,3064.0
7377489,29,1,3799.0
7377489,58,1,3739.0
7377490,67,1,4368.85
7377490,22,2,17017.7
7377491,57,1,2418.9
7377492,11,3,14100.0
7377493,7,2,9889.98
7377493,61,1,4828.85
7377493,49,1,5380.85
7377494,67,3,13106.55
7377494,3,3,18971.55
7377495,8,1,7451.99
7377495,14,1,9200.0
7377495,42,2,11500.0
7377496,46,2,11827.18
7377496,65,3,14520.0
7377496,9,1,3078.9
7377496,63,3,6105.0
7377497,33,3,16021.47
7377497,49,1,5146.9
7377497,46,1,5913.59
7377497,38,3,14516.7
7377498,4,2,7617.98
7377498,38,2,8798.0
7377498,49,2,9358.0
7377499,48,3,18547.17
7377499,65,1,5060.0
7377499,55,2,7380.88
7377499,4,1,4380.34
7377499,27,3,14586.57
7377500,23,1,5058.85
7377500,1,2,13567.7
7377501,15,2,15399.98
7377501,1,1,5899.0
7377501,26,1,3064.0
7377501,46,1,5375.99
7377502,49,1,4679.0
7377502,36,3,10110.0
7377502,48,1,5375.99
7377502,52,3,7917.0
7377502,45,2,9490.0
7377503,5,3,10442.97
7377503,53,2,15131.32
7377504,66,3,11726.55
7377504,58,1,4299.85
7377504,20,1,4598.85
7377504,9,2,6437.7
7377504,54,2,13009.74
7377505,23,2,10117.7
7377505,9,1,3218.85
7377505,12,1,6325.0
7377506,49,1,4679.0
7377507,29,3,11397.0
7377507,47,1,4018.99
7377508,9,3,8397.0
7377508,38,1,4399.0
7377508,11,1,4700.0
7377508,40,2,8398.0
7377508,18,2,8400.0
7377509,22,1,8508.85
7377510,64,3,12420.0
7377510,31,3,15352.15
7377511,37,1,3460.35
7377512,58,1,3739.0
7377512,54,3,16969.23
7377512,40,2,8398.0
7377513,21,2,11598.0
7377513,63,2,3700.0
7377513,68,2,7998.0
7377514,61,1,4199.0
7377514,9,2,5598.0
7377515,67,1,3799.0
7377516,12,1,6325.0
7377516,6,3,6727.47
7377516,3,3,18971.55
7377516,13,3,20010.0
7377517,9,2,6437.7
7377517,4,1,4380.34
7377517,33,2,11166.48
7377517,45,2,10913.5
7377518,13,2,13340.0
7377518,43,1,3678.85
7377519,10,3,17591.55
7377519,9,1,3218.85
7377520,6,1,1949.99
7377520,50,2,11219.98
7377520,34,1,5899.0
7377520,57,2,4398.0
7377520,19,3,12750.0
7377521,34,1,6488.9
7377521,6,3,6434.97
7377522,54,2,13009.74
7377522,48,1,6182.39
7377523,68,1,4598.85
7377524,43,3,9597.0
7377524,69,1,3999.0
7377524,11,3,14100.0
7377524,33,3,14564.97
7377524,49,1,4679.0
7377525,58,3,11217.0
7377525,23,3,13197.0
7377526,54,3,16969.23
7377527,41,1,4943.85
7377527,35,3,13796.55
7377527,9,3,9656.55
7377527,43,3,11036.55
7377528,1,1,5899.0
7377529,60,1,3999.0
7377529,59,3,13937.97
7377529,41,3,12897.0
7377529,44,2,12790.0
7377529,5,2,6961.98
7377530,64,1,3960.0
7377530,45,2,10439.0
7377530,16,3,17397.57
7377530,4,3,12569.67
7377530,43,1,3518.9
7377531,41,3,14186.7
7377531,13,2,12760.0
7377531,23,2,9677.8
7377531,47,2,8841.78
7377531,64,1,3960.0
7377532,4,3,11426.97
7377532,12,2,11000.0
7377532,15,3,23099.97
7377533,40,3,12597.0
7377533,6,1,1949.99
7377533,55,2,6418.16
7377533,68,3,11997.0
7377533,3,2,10998.0
7377534,25,2,10452.18
7377534,32,3,14846.7
7377534,16,2,11598.38
7377535,36,3,10110.0
7377535,56,1,4504.99
7377536,65,2,9680.0
7377536,66,1,3738.9
7377536,2,1,3850.0
7377536,56,1,4955.49
7377537,39,1,5199.0
7377537,22,1,7399.0
7377538,53,2,17401.02
7377538,23,3,15176.55
7377539,5,3,10442.97
7377540,41,3,12897.0
7377540,31,2,8899.8
7377540,61,1,4199.0
7377540,50,3,16829.97
7377541,52,1,3034.85
7377542,6,1,1949.99
7377542,64,2,7200.0
7377542,62,2,12481.98
7377542,40,1,4199.0
7377542,9,2,5598.0
7377543,19,3,12750.0
7377543,61,3,12597.0
7377543,49,3,14037.0
7377543,48,2,10751.98
7377543,39,3,15597.0
7377544,16,3,15815.97
7377544,36,2,6740.0
7377544,45,1,4745.0
7377544,38,2,8798.0
7377545,5,1,3829.09
7377545,30,2,9570.0
7377545,1,3,19466.7
7377546,48,3,17740.77
7377547,61,2,9237.8
7377547,43,3,10556.7
7377547,68,3,13196.7
7377548,47,2,8037.98
7377548,61,1,4199.0
7377548,54,2,11312.82
7377548,6,3,5849.97
7377549,21,3,17397.0
7377549,51,3,11021.97
7377549,20,3,11997.0
7377549,31,2,8899.8
7377549,50,2,11219.98
7377550,39,1,5199.0
7377551,43,1,3199.0
7377551,52,3,7917.0
7377551,17,3,15887.7
7377551,40,3,12597.0
7377551,2,2,7000.0
7377552,23,1,4399.0
7377553,69,3,11997.0
7377553,1,2,11798.0
7377553,49,2,9358.0
7377553,59,2,9291.98
7377554,3,1,5499.0
7377554,15,1,7699.99
7377555,4,2,8760.68
7377555,31,3,15352.15
7377556,41,3,12897.0
7377556,5,2,6961.98
7377556,42,1,5000.0
7377556,25,3,14252.97
7377557,11,2,9400.0
7377557,25,1,4750.99
7377557,44,1,6395.0
7377557,22,1,7399.0
7377558,17,1,5825.49
7377559,15,1,7699.99
7377560,65,3,14520.0
7377560,64,3,11880.0
7377560,69,2,8797.8
7377560,43,2,7037.8
7377561,40,2,9657.7
7377561,67,3,13106.55
7377562,52,2,6069.7
7377562,16,1,6062.79
7377562,28,2,9199.98
7377562,38,1,5058.85
7377562,18,3,14490.0
7377563,43,1,3199.0
7377563,18,2,8400.0
7377563,51,1,3673.99
7377563,50,2,11219.98
7377563,22,3,22197.0
7377564,10,1,5863.85
7377564,19,1,4887.5
7377564,40,2,9657.7
7377565,31,1,4449.9
7377565,51,1,3673.99
7377566,11,1,4700.0
7377567,46,1,5375.99
7377567,11,2,9400.0
7377568,35,1,4598.85
7377568,15,2,17709.98
7377568,32,2,10347.7
7377568,65,3,15180.0
7377568,12,3,18975.0
7377569,26,1,3064.0
7377569,22,1,7399.0
7377569,63,2,3700.0
7377569,53,3,22696.98
7377570,26,3,9192.0
7377571,2,3,11550.0
7377571,22,2,16277.8
7377571,34,3,19466.7
7377572,3,3,16497.0
7377572,43,3,9597.0
7377572,51,3,11021.97
7377572,12,2,11000.0
7377572,45,2,9490.0
7377573,6,3,5849.97
7377574,59,2,9291.98
7377574,27,2,8455.98
7377574,10,1,5099.0
7377574,6,1,1949.99
7377574,48,2,10751.98
7377575,21,2,11598.0
7377575,58,1,3739.0
7377575,10,2,10198.0
7377575,40,3,12597.0
7377576,10,2,10198.0
7377577,31,3,13349.7
7377577,60,2,7998.0
7377577,6,1,1949.99
7377577,59,2,9291.98
7377578,19,3,14025.0
7377578,38,1,4838.9
7377578,31,1,4894.89
7377578,11,3,15510.0
7377579,44,3,19185.0
7377579,52,3,7917.0
7377579,30,2,8700.0
7377579,14,1,8000.0
7377579,10,1,5099.0
7377580,15,2,15399.98
7377580,53,1,7565.66
7377580,33,3,14564.97
7377581,52,1,3034.85
7377581,26,3,10570.8
7377582,61,1,4199.0
7377582,34,1,5899.0
7377582,14,1,8000.0
7377583,11,2,10340.0
7377583,5,2,7658.18
7377583,30,2,9570.0
7377583,27,1,4650.79
7377584,39,3,15597.0
7377584,48,1,5375.99
7377584,14,2,16000.0
7377585,18,2,8400.0
7377585,28,1,3999.99
7377585,10,2,10198.0
7377585,27,2,8455.98
7377585,32,1,4499.0
7377586,57,1,2199.0
7377586,65,2,8800.0
7377587,19,2,8500.0
7377587,27,1,4227.99
7377587,51,3,11021.97
7377587,22,3,22197.0
7377587,29,1,3799.0
7377588,33,1,4854.99
7377588,13,1,5800.0
7377588,69,2,7998.0
7377588,43,3,9597.0
7377589,20,3,11997.0
7377590,10,3,15297.0
7377590,52,1,2639.0
7377591,4,1,3808.99
7377591,9,3,8397.0
7377591,23,2,8798.0
7377591,15,2,15399.98
7377592,55,3,9627.24
7377592,20,1,3999.0
7377592,32,3,13497.0
7377592,9,3,8397.0
7377592,12,2,11000.0
7377593,29,3,11397.0
7377593,10,2,10198.0
7377593,16,2,10543.98
7377593,44,3,19185.0
7377593,13,2,11600.0
7377594,36,3,10110.0
7377594,62,3,18722.97
7377595,17,3,15887.7
7377595,12,3,16500.0
7377596,52,1,2902.9
7377596,62,3,20595.27
7377596,39,1,5718.9
7377596,12,3,18150.0
7377596,66,2,7477.8
7377597,14,2,16000.0
7377597,18,1,4200.0
7377597,16,1,5271.99
7377597,52,3,7917.0
7377597,63,3,5550.0
7377598,49,2,10293.8
7377598,68,2,8797.8
7377598,3,2,12097.8
7377598,1,1,6488.9
7377598,25,1,5226.09
7377599,60,3,13196.7
7377599,16,2,11598.38
7377599,3,3,18146.7
7377600,9,1,2799.0
7377600,5,3,10442.97
7377600,29,1,3799.0
7377601,39,1,5978.85
7377601,31,1,5117.38
7377601,26,3,10570.8
7377601,1,3,20351.55
7377602,21,1,6668.85
7377602,61,1,4828.85
7377602,30,2,10005.0
7377602,9,3,9656.55
7377603,27,2,8455.98
7377603,39,3,15597.0
7377603,31,1,4449.9
7377603,61,2,8398.0
7377604,28,2,7999.98
7377604,26,2,6128.0
7377604,25,3,14252.97
7377604,18,2,8400.0
7377605,34,2,13567.7
7377605,25,1,5463.64
7377605,60,1,4598.85
7377605,5,1,4003.14
7377606,53,1,8322.23
7377606,31,2,9789.78
7377607,57,1,2199.0
7377608,14,1,8000.0
7377608,64,3,10800.0
7377609,11,3,14100.0
7377609,69,2,7998.0
7377609,48,1,5375.99
7377609,63,3,5550.0
7377610,41,3,12897.0
7377611,11,3,15510.0
7377611,20,3,13196.7
7377611,7,2,9459.98
7377611,57,1,2418.9
7377611,46,3,17740.77
7377612,22,3,22197.0
7377612,24,2,14798.0
7377612,5,2,6961.98
7377612,64,1,3600.0
7377613,59,2,9291.98
7377613,37,1,3009.0
7377613,25,3,14252.97
7377613,55,2,6418.16
7377613,21,2,11598.0
7377614,10,3,16826.7
7377614,64,3,11880.0
7377615,16,2,10543.98
7377616,11,2,9400.0
7377616,27,3,12683.97
7377616,8,1,6479.99
7377616,30,1,4350.0
7377616,14,2,16000.0
7377617,47,3,13262.67
7377618,19,1,4887.5
7377618,53,3,26101.53
7377618,1,3,20351.55
7377618,62,3,21531.42
7377618,42,1,5750.0
7377619,34,3,17697.0
7377619,1,2,11798.0
7377619,54,3,16969.23
7377620,34,2,11798.0
7377620,17,2,10591.8
7377620,6,1,1949.99
7377620,68,2,7998.0
7377620,27,1,4227.99
7377621,64,3,10800.0
7377621,46,2,10751.98
7377621,20,2,7998.0
7377621,30,2,8700.0
7377621,53,2,15131.32
7377622,69,3,11997.0
7377622,44,1,6395.0
7377622,10,2,10198.0
7377622,14,1,8000.0
7377622,11,1,4700.0
7377623,26,2,6128.0
7377624,10,3,15297.0
7377624,37,1,3009.0
7377624,49,2,9358.0
7377625,13,1,5800.0
7377625,19,1,4250.0
7377625,50,3,16829.97
7377626,39,3,15597.0
7377626,15,1,7699.99
7377626,38,2,8798.0
7377627,37,2,6018.0
7377627,50,1,5609.99
7377627,10,2,10198.0
7377627,2,2,7000.0
7377628,61,3,12597.0
7377628,67,2,7598.0
7377628,41,1,4299.0
7377628,30,1,4350.0
7377629,14,1,8000.0
7377629,45,3,14235.0
7377629,11,3,14100.0
7377630,65,3,13200.0
7377630,54,3,16969.23
7377630,17,1,5295.9
7377630,69,2,7998.0
7377631,18,1,4200.0
7377631,5,1,3480.99
7377631,38,3,13197.0
7377631,11,1,4700.0
7377632,37,3,10381.05
7377632,69,3,13796.55
7377632,40,1,4828.85
7377632,62,1,7177.14
7377633,2,3,10500.0
7377633,38,2,8798.0
7377633,42,3,15000.0
7377633,11,3,14100.0
7377633,7,1,4299.99
7377634,15,3,25409.97
7377634,36,2,7414.0
7377634,5,1,3829.09
7377634,65,1,4840.0
7377635,30,2,9570.0
7377635,59,3,15331.77
7377636,43,2,6398.0
7377636,47,1,4018.99
7377636,32,2,8998.0
7377637,61,1,4199.0
7377637,67,3,11397.0
7377637,39,1,5199.0
7377638,43,3,9597.0
7377638,48,2,10751.98
7377638,40,1,4199.0
7377638,67,2,7598.0
7377638,64,1,3600.0
7377639,58,3,11217.0
7377639,52,1,2639.0
7377639,28,1,3999.99
7377640,68,2,8797.8
7377640,29,1,4178.9
7377640,28,1,4399.99
7377640,65,3,14520.0
7377641,16,2,10543.98
7377641,12,2,11000.0
7377641,33,3,14564.97
7377641,59,1,4645.99
7377642,35,1,3999.0
7377642,67,2,7598.0
7377642,55,2,6418.16
7377642,33,2,9709.98
7377643,14,3,24000.0
7377643,60,3,11997.0
7377643,64,1,3600.0
7377643,46,2,10751.98
7377643,3,1,5499.0
7377644,34,3,17697.0
7377644,14,1,8000.0
7377644,22,3,22197.0
7377645,58,3,12338.7
7377645,48,3,17740.77
7377645,15,3,25409.97
7377645,51,3,12124.17
7377646,36,1,3370.0
7377646,24,1,7399.0
7377647,37,3,9027.0
7377647,61,2,8398.0
7377648,37,2,6920.7
7377649,28,2,7999.98
7377650,60,2,7998.0
7377650,22,2,14798.0
7377650,69,3,11997.0
7377651,29,1,3799.0
7377652,63,2,3700.0
7377653,60,3,11997.0
7377653,28,3,11999.97
7377653,25,2,9501.98
7377653,52,2,5278.0
7377654,62,1,6240.99
7377654,69,2,7998.0
7377655,39,2,10398.0
7377655,31,1,4449.9
7377655,44,3,19185.0
7377656,58,3,11217.0
7377656,12,3,16500.0
7377656,43,1,3199.0
7377656,18,3,12600.0
7377657,58,2,7478.0
7377658,22,1,8508.85
7377658,32,3,15521.55
7377658,49,1,5380.85
7377658,57,2,5057.7
7377659,44,1,6395.0
7377659,38,2,8798.0
7377660,24,2,14798.0
7377660,31,2,8899.8
7377661,68,2,7998.0
7377661,5,2,6961.98
7377661,53,3,22696.98
7377661,34,2,11798.0
7377662,56,3,15542.22
7377662,24,3,25526.55
7377662,9,2,6437.7
7377662,47,3,13865.52
7377663,19,2,8500.0
7377664,37,2,6018.0
7377665,48,3,18547.17
7377665,13,1,6670.0
7377665,52,1,3034.85
7377665,15,1,8854.99
7377665,26,1,3523.6
7377666,61,2,9657.7
7377666,66,2,7817.7
7377666,3,1,6323.85
7377666,63,3,6382.5
7377667,17,3,18270.85
7377667,54,3,19514.61
7377667,66,2,7817.7
7377668,55,2,6418.16
7377668,43,2,6398.0
7377668,39,1,5199.0
7377668,7,3,12899.97
7377668,24,1,7399.0
7377669,5,1,3480.99
7377669,36,2,6740.0
7377669,38,2,8798.0
7377669,40,3,12597.0
7377670,12,3,18150.0
7377671,58,3,12899.55
7377671,42,3,17250.0
7377671,28,3,13799.97
7377672,24,1,7399.0
7377673,18,2,8400.0
7377673,47,1,4018.99
7377673,17,1,5295.9
7377674,60,3,11997.0
7377674,43,1,3199.0
7377674,62,2,12481.98
7377674,7,2,8599.98
7377675,12,3,18150.0
7377675,13,2,12760.0
7377675,14,2,17600.0
7377675,57,1,2418.9
7377676,1,2,11798.0
7377676,54,2,11312.82
7377676,22,3,22197.0
7377676,16,3,15815.97
7377676,58,3,11217.0
7377677,62,2,12481.98
7377677,57,2,4398.0
7377677,33,1,4854.99
7377677,30,3,13050.0
7377677,13,3,17400.0
7377678,33,1,4854.99
7377679,31,2,8899.8
7377679,34,2,11798.0
7377680,65,3,13200.0
7377680,45,1,4745.0
7377680,10,1,5099.0
7377680,17,1,5295.9
7377681,59,3,13937.97
7377681,4,3,11426.97
7377682,29,1,4178.9
7377682,43,3,10556.7
7377682,20,2,8797.8
7377682,22,1,8138.9
7377683,25,2,9501.98
7377683,1,2,11798.0
7377683,12,2,11000.0
7377683,58,3,11217.0
7377684,10,2,10198.0
7377684,13,1,5800.0
7377684,56,3,13514.97
7377685,32,1,4499.0
7377686,14,1,8000.0
7377686,4,3,11426.97
7377686,6,3,5849.97
7377686,35,1,3999.0
7377687,20,1,3999.0
7377687,39,1,5199.0
7377687,31,3,13349.7
7377687,67,3,11397.0
7377688,54,2,11312.82
7377688,50,3,16829.97
7377688,48,1,5375.99
7377688,37,3,9027.0
7377689,16,1,5271.99
7377689,10,3,15297.0
7377689,63,3,5550.0
7377689,24,2,14798.0
7377689,12,3,16500.0
7377690,41,2,8598.0
7377690,6,3,5849.97
7377690,3,1,5499.0
7377691,41,2,8598.0
7377691,44,3,19185.0
7377692,58,2,8599.7
7377693,40,2,8398.0
7377694,30,3,15007.5
7377695,52,1,2639.0
7377695,38,2,8798.0
7377696,45,3,15658.5
7377696,20,3,13196.7
7377696,3,1,6048.9
7377696,51,2,8082.78
7377697,42,3,16500.0
7377697,2,3,11550.0
