ord_id,ord_date,ord_tax_loc,order_tot,ord_ship_add,ord_ship_date,ord_track_num,warehouse_id,cus_id
7377337,2020-11-07,10,41100.98,True,2020-11-16,PAC163468-7,2,1866
7377338,2024-07-15,18,21531.42,False,2024-07-17,PAC879094-1,1,2204
7377339,2022-07-09,6,12179.19,True,2022-07-12,PAC936019-1,3,493
7377340,2018-08-31,1,3808.99,True,2018-09-11,PAC745107-6,2,885
7377341,2017-09-20,17,42512.99,True,2017-10-01,PAC445888-8,1,1116
7377342,2022-05-09,20,50837.35,True,2022-05-19,PAC663014-8,2,1642
7377343,2017-04-09,3,29113.98,True,2017-04-20,PAC106584-6,3,315
7377344,2021-09-04,10,14399.98,True,2021-09-13,PAC691492-0,1,1008
7377345,2025-05-23,1,16390.92,False,2025-05-28,PAC295315-8,2,528
7377346,2021-07-12,16,69344.94,True,2021-07-20,PAC412778-4,3,2475
7377347,2020-05-20,12,9598.0,False,2020-05-29,PAC933988-8,2,1881
7377348,2022-05-12,20,17594.5,False,2022-05-25,PAC722708-2,1,1409
7377349,2020-09-02,7,34981.67,False,2020-09-06,PAC388205-4,1,831
7377350,2021-02-03,1,7208.0,True,2021-02-07,PAC373333-4,2,1786
7377351,2025-05-27,11,22062.75,True,2025-05-31,PAC622584-2,1,1162
7377352,2020-05-17,12,13948.0,True,2020-05-30,PAC580061-1,2,181
7377353,2025-08-09,8,57428.64,True,2025-08-17,PAC481005-2,1,2535
7377354,2025-01-13,10,7817.7,True,2025-01-22,PAC191077-1,3,1234
7377355,2018-12-31,20,14594.0,True,2019-01-12,PAC894151-6,2,613
7377356,2017-09-16,14,13296.97,True,2017-09-26,PAC957345-4,3,1921
7377357,2018-01-11,10,25400.99,True,2018-01-16,PAC890825-9,3,500
7377358,2017-03-09,7,8090.99,True,2017-03-14,PAC301605-8,2,854
7377359,2017-12-18,14,52629.0,True,2017-12-21,PAC479910-7,2,1822
7377360,2022-10-07,1,32971.35,True,2022-10-14,PAC376955-5,1,2083
7377361,2017-09-23,5,36988.29,True,2017-09-26,PAC100734-4,3,1311
7377362,2020-02-07,7,44453.99,False,2020-02-16,PAC227332-3,2,515
7377363,2024-06-01,10,40891.67,False,2024-06-08,PAC675871-8,2,461
7377364,2017-03-28,12,56347.97,True,2017-04-08,PAC995937-6,3,907
7377365,2024-02-09,19,8280.0,True,2024-02-15,PAC222465-3,2,93
7377366,2019-11-17,6,78417.93,False,2019-11-18,PAC492971-4,2,1145
7377367,2018-03-17,16,32086.7,True,2018-03-25,PAC983940-1,3,706
7377368,2022-11-27,18,58601.37,True,2022-11-29,PAC816346-3,3,13
7377369,2022-03-20,18,56062.55,False,2022-03-31,PAC786428-5,1,1775
7377370,2024-10-01,17,43870.16,False,2024-10-02,PAC140898-7,1,1101
7377371,2023-04-19,1,60591.3,False,2023-04-29,PAC101378-9,1,2384
7377372,2023-12-30,13,30218.08,False,2024-01-12,PAC945064-6,2,1961
7377373,2019-11-18,13,22524.24,False,2019-11-29,PAC659997-6,2,1378
7377374,2018-10-24,20,61518.95,True,2018-11-05,PAC308786-1,1,1750
7377375,2023-06-16,20,34451.98,True,2023-06-23,PAC281999-8,1,1788
7377376,2024-01-12,17,11036.55,True,2024-01-23,PAC789893-7,2,1630
7377377,2025-11-26,15,69507.15,False,2025-12-07,PAC790334-7,2,1723
7377378,2020-06-26,3,12011.99,False,2020-07-03,PAC897718-4,3,2512
7377379,2020-04-26,16,21885.99,True,2020-05-06,PAC147135-9,3,1480
7377380,2023-09-20,13,23976.7,True,2023-10-02,PAC821252-8,1,1348
7377381,2020-03-11,6,30393.0,True,2020-03-16,PAC223601-5,2,518
7377382,2025-04-17,3,7187.48,True,2025-04-23,PAC406817-9,1,1607
7377383,2024-07-22,17,17709.98,False,2024-07-26,PAC584677-7,1,390
7377384,2020-07-20,3,19944.98,False,2020-07-29,PAC158234-5,2,1761
7377385,2023-06-17,5,40827.57,True,2023-06-30,PAC584347-4,2,2578
7377386,2023-07-01,1,11779.89,True,2023-07-10,PAC846648-5,1,2067
7377387,2018-01-20,17,5609.99,False,2018-01-23,PAC746841-9,2,58
7377388,2025-01-02,13,22257.09,True,2025-01-12,PAC800792-6,1,837
7377389,2020-11-11,17,7999.98,True,2020-11-22,PAC119516-9,1,1232
7377390,2024-03-25,12,24158.14,True,2024-04-05,PAC218029-7,1,1105
7377391,2020-02-09,14,52020.98,True,2020-02-20,PAC214286-5,2,309
7377392,2024-12-07,15,23393.3,False,2024-12-18,PAC387055-9,2,516
7377393,2020-05-22,19,25735.97,False,2020-05-23,PAC172942-3,2,338
7377394,2017-02-10,4,4199.0,False,2017-02-19,PAC757044-1,2,796
7377395,2025-01-13,7,29909.18,True,2025-01-21,PAC175309-6,1,1709
7377396,2017-12-07,19,3199.0,True,2017-12-14,PAC564520-4,2,672
7377397,2020-02-07,17,3999.0,False,2020-02-12,PAC469661-3,2,2100
7377398,2025-06-28,18,36442.35,True,2025-07-10,PAC897305-7,2,263
7377399,2025-06-30,13,26461.49,False,2025-07-13,PAC507067-7,2,2480
7377400,2021-07-01,9,54818.98,False,2021-07-11,PAC491635-5,2,1008
7377401,2022-03-31,14,14520.0,False,2022-04-05,PAC190784-3,2,2119
7377402,2020-08-18,18,9395.41,False,2020-08-28,PAC272051-3,1,2093
7377403,2019-12-29,3,31890.96,False,2020-01-11,PAC749295-1,3,345
7377404,2020-02-21,2,35147.98,True,2020-02-29,PAC966424-2,2,1187
7377405,2022-08-29,8,22876.7,False,2022-09-05,PAC485146-3,2,866
7377406,2023-06-23,3,28156.64,False,2023-06-25,PAC781010-4,1,393
7377407,2023-11-16,1,30362.94,False,2023-11-26,PAC852728-5,2,210
7377408,2023-11-09,6,59528.67,False,2023-11-20,PAC550593-3,1,150
7377409,2017-12-06,16,10110.0,True,2017-12-13,PAC914963-9,1,2147
7377410,2020-10-25,5,47799.96,True,2020-10-27,PAC185216-0,1,999
7377411,2017-08-03,12,28396.0,False,2017-08-16,PAC747757-0,2,917
7377412,2021-02-24,16,36820.97,False,2021-03-04,PAC788863-6,1,1207
7377413,2020-08-08,5,65329.98,True,2020-08-16,PAC811888-8,2,526
7377414,2024-11-08,6,51806.29,False,2024-11-14,PAC713595-6,3,1073
7377415,2020-03-26,20,23458.0,True,2020-04-07,PAC651147-4,2,952
7377416,2018-03-13,4,21821.39,True,2018-03-25,PAC672002-5,3,1343
7377417,2018-06-17,13,10000.0,True,2018-06-29,PAC885681-3,3,1300
7377418,2023-07-27,17,41125.35,True,2023-07-31,PAC589898-2,3,705
7377419,2022-02-08,10,29726.37,True,2022-02-12,PAC154445-6,3,1290
7377420,2018-01-12,15,38115.76,True,2018-01-14,PAC766290-7,3,1397
7377421,2017-11-10,15,38591.98,True,2017-11-23,PAC339310-6,2,313
7377422,2022-12-13,4,17606.69,False,2022-12-19,PAC619464-8,1,342
7377423,2017-09-29,18,48563.0,True,2017-10-06,PAC334499-3,3,617
7377424,2024-03-08,9,46556.57,False,2024-03-17,PAC378587-7,3,1055
7377425,2023-01-02,19,41304.65,False,2023-01-09,PAC319283-5,1,99
7377426,2017-10-31,1,52072.94,False,2017-11-02,PAC248125-1,1,655
7377427,2017-11-13,5,44720.97,False,2017-11-23,PAC602723-2,2,609
7377428,2025-11-12,4,64606.64,True,2025-11-16,PAC642420-2,2,2152
7377429,2020-04-29,14,4679.0,False,2020-04-30,PAC741793-8,2,2500
7377430,2020-04-24,6,50642.75,False,2020-05-05,PAC623570-0,2,1065
7377431,2024-02-03,16,18130.21,True,2024-02-11,PAC198208-9,2,2248
7377432,2025-06-18,4,27736.82,True,2025-06-22,PAC980321-7,1,1874
7377433,2025-11-09,12,21851.12,True,2025-11-11,PAC832333-5,3,752
7377434,2023-06-26,7,52115.75,True,2023-07-02,PAC965691-9,2,2461
7377435,2020-05-02,1,16975.98,False,2020-05-13,PAC563081-6,3,1771
7377436,2017-11-08,15,4400.0,True,2017-11-09,PAC432503-0,2,2344
7377437,2023-09-23,12,43723.89,True,2023-10-01,PAC706745-0,1,315
7377438,2021-04-12,14,37898.0,True,2021-04-18,PAC988482-4,3,1996
7377439,2020-07-13,5,55816.52,False,2020-07-20,PAC286026-5,3,452
7377440,2025-01-17,14,15914.84,False,2025-01-18,PAC320240-9,1,1382
7377441,2018-02-19,8,31080.97,False,2018-03-04,PAC959093-4,1,1268
7377442,2020-10-23,14,24797.05,True,2020-10-30,PAC966682-8,3,135
7377443,2017-02-12,10,30241.89,False,2017-02-15,PAC793463-4,2,1822
7377444,2020-09-17,15,21791.07,False,2020-09-30,PAC886731-9,1,442
7377445,2017-07-29,16,24000.0,True,2017-08-06,PAC391895-5,1,1741
7377446,2018-03-19,8,9291.98,True,2018-03-24,PAC141571-6,3,2470
7377447,2018-03-14,13,3199.0,True,2018-03-16,PAC114882-8,3,2478
7377448,2022-06-03,3,38649.36,True,2022-06-04,PAC597217-6,1,2606
7377449,2023-05-30,9,75388.47,True,2023-06-06,PAC210304-5,1,873
7377450,2021-08-23,15,22638.97,False,2021-08-31,PAC743667-0,3,1345
7377451,2025-08-13,3,37445.13,False,2025-08-19,PAC419214-3,3,1328
7377452,2020-04-30,5,11397.0,True,2020-05-07,PAC341126-5,3,2481
7377453,2019-12-01,5,21594.99,False,2019-12-04,PAC858128-6,2,40
7377454,2024-08-29,6,28953.55,True,2024-09-07,PAC406673-9,3,1702
7377455,2019-04-14,8,48637.66,False,2019-04-21,PAC849633-0,3,1945
7377456,2025-08-16,15,19462.21,True,2025-08-20,PAC231488-9,1,129
7377457,2017-02-15,1,38882.98,False,2017-02-22,PAC421317-2,1,299
7377458,2025-09-10,8,24486.95,False,2025-09-18,PAC653555-5,3,1239
7377459,2017-06-10,15,8599.98,True,2017-06-12,PAC720212-1,3,278
7377460,2024-11-21,15,51789.08,True,2024-11-30,PAC172091-2,1,493
7377461,2020-12-14,9,59380.98,False,2020-12-21,PAC371168-1,3,1504
7377462,2025-12-05,11,47277.62,True,2025-12-13,PAC141970-1,1,862
7377463,2017-10-03,9,8455.98,True,2017-10-04,PAC706424-7,1,1050
7377464,2021-03-19,8,47321.97,True,2021-03-25,PAC617923-2,1,2179
7377465,2025-09-08,4,37770.57,False,2025-09-19,PAC414815-0,1,2066
7377466,2020-12-07,6,3370.0,True,2020-12-14,PAC196419-1,2,56
7377467,2022-03-21,4,34044.99,True,2022-03-26,PAC591293-2,2,1012
7377468,2022-11-24,16,62008.33,False,2022-11-29,PAC255063-0,2,1452
7377469,2020-08-27,9,49175.75,True,2020-09-08,PAC949161-0,3,788
7377470,2022-03-15,13,41906.66,False,2022-03-19,PAC329276-5,1,2482
7377471,2021-08-28,15,17397.0,False,2021-09-05,PAC393617-0,2,689
7377472,2024-12-28,11,20811.55,True,2025-01-10,PAC293290-7,3,433
7377473,2017-06-19,5,29596.0,False,2017-06-24,PAC297946-5,1,1398
7377474,2019-11-14,1,15131.32,False,2019-11-22,PAC334663-1,3,1465
7377475,2025-06-30,13,13567.7,False,2025-07-02,PAC580677-7,1,2548
7377476,2024-11-18,1,48534.57,False,2024-11-25,PAC432625-8,2,1521
7377477,2020-08-29,4,35496.97,True,2020-09-04,PAC608475-2,3,1036
7377478,2022-02-15,18,43443.18,False,2022-02-27,PAC724303-2,3,1178
7377479,2019-10-31,19,41327.95,False,2019-11-03,PAC131746-5,3,1503
7377480,2018-12-03,4,18943.98,True,2018-12-10,PAC716375-4,3,1273
7377481,2020-09-10,4,22896.0,False,2020-09-17,PAC847762-7,1,1920
7377482,2020-03-29,10,44424.96,False,2020-04-06,PAC117819-2,3,1649
7377483,2021-08-24,18,17930.32,True,2021-08-29,PAC867820-2,2,2465
7377484,2017-10-17,20,26730.95,True,2017-10-26,PAC342221-7,2,608
7377485,2025-09-27,4,50632.16,False,2025-10-08,PAC332353-0,3,1181
7377486,2025-11-10,3,31851.55,False,2025-11-19,PAC530651-3,2,741
7377487,2022-12-03,3,30841.13,False,2022-12-04,PAC115538-8,1,164
7377488,2020-12-27,9,9490.0,True,2021-01-06,PAC931287-4,2,953
7377489,2020-01-24,6,22724.97,True,2020-02-06,PAC355779-8,2,1042
7377490,2024-02-07,19,21386.55,True,2024-02-13,PAC744216-6,3,1624
7377491,2022-10-14,18,2418.9,False,2022-10-27,PAC857728-5,2,42
7377492,2018-08-29,2,14100.0,False,2018-08-30,PAC494730-8,2,850
7377493,2025-02-03,11,20099.68,False,2025-02-16,PAC898762-0,2,211
7377494,2024-03-10,9,32078.1,True,2024-03-18,PAC116659-6,3,2318
7377495,2025-06-27,16,28151.99,False,2025-07-05,PAC154416-9,1,1854
7377496,2023-03-15,11,35531.08,True,2023-03-18,PAC547033-4,2,1954
7377497,2022-01-21,6,41598.66,False,2022-01-28,PAC283171-3,1,422
7377498,2020-07-04,6,25773.98,True,2020-07-05,PAC433361-0,2,609
7377499,2025-04-25,3,49954.96,False,2025-05-06,PAC896547-9,3,373
7377500,2024-08-19,2,18626.55,False,2024-09-01,PAC521027-9,2,1217
7377501,2017-06-18,20,29738.97,True,2017-06-30,PAC938282-6,1,696
7377502,2017-04-09,3,37571.99,False,2017-04-17,PAC460257-0,2,523
7377503,2020-05-03,18,25574.29,True,2020-05-11,PAC211040-3,3,2201
7377504,2024-01-26,6,40072.69,False,2024-01-27,PAC283999-2,1,1094
7377505,2025-11-14,7,19661.55,False,2025-11-22,PAC858844-6,1,2381
7377506,2018-07-15,18,4679.0,True,2018-07-27,PAC563450-7,3,1072
7377507,2021-10-19,20,15415.99,True,2021-10-31,PAC872101-7,2,1259
7377508,2020-05-09,16,34294.0,True,2020-05-18,PAC412273-6,1,1092
7377509,2025-09-10,12,8508.85,False,2025-09-19,PAC828858-2,2,971
7377510,2024-05-22,5,27772.15,False,2024-05-26,PAC972115-2,3,231
7377511,2024-05-08,3,3460.35,False,2024-05-10,PAC767280-6,3,1898
7377512,2020-09-17,11,29106.23,True,2020-09-20,PAC848172-2,3,139
7377513,2020-06-29,4,23296.0,False,2020-07-07,PAC183337-4,3,1751
7377514,2019-10-16,15,9797.0,True,2019-10-20,PAC294183-0,1,866
7377515,2017-07-30,12,3799.0,False,2017-08-06,PAC432607-5,1,600
7377516,2024-08-14,17,52034.02,True,2024-08-19,PAC159974-5,2,2110
7377517,2024-02-03,7,32898.02,True,2024-02-10,PAC492978-2,1,939
7377518,2025-12-30,16,17018.85,False,2026-01-08,PAC124836-9,2,463
7377519,2025-12-19,15,20810.4,True,2025-12-29,PAC761252-9,2,931
7377520,2021-03-27,6,36216.97,False,2021-04-09,PAC992884-6,2,2383
7377521,2023-08-24,5,12923.87,False,2023-09-03,PAC833747-4,3,1757
7377522,2025-06-09,17,19192.13,True,2025-06-16,PAC111983-1,2,242
7377523,2024-06-19,10,4598.85,False,2024-07-01,PAC693019-3,2,1356
7377524,2019-07-11,16,46939.97,True,2019-07-23,PAC626016-0,2,921
7377525,2020-08-21,12,24414.0,False,2020-08-25,PAC863153-9,3,357
7377526,2018-04-27,2,16969.23,True,2018-05-03,PAC117549-4,1,1156
7377527,2025-07-13,12,39433.5,False,2025-07-16,PAC195137-8,2,1210
7377528,2021-12-22,6,5899.0,False,2021-12-30,PAC320024-5,2,2353
7377529,2019-05-03,19,50585.95,True,2019-05-08,PAC235316-8,2,1328
7377530,2022-08-26,8,47885.14,False,2022-09-02,PAC227968-3,2,2238
7377531,2022-02-07,8,49426.28,True,2022-02-18,PAC106468-6,2,965
7377532,2020-04-05,18,45526.94,True,2020-04-11,PAC831319-8,3,693
7377533,2018-02-28,9,43960.15,True,2018-03-04,PAC524537-9,3,2025
7377534,2022-08-26,18,36897.26,True,2022-08-29,PAC590698-7,2,1342
7377535,2020-12-03,3,14614.99,False,2020-12-06,PAC884985-9,3,312
7377536,2023-09-05,11,22224.39,False,2023-09-08,PAC247011-8,2,590
7377537,2020-12-03,19,12598.0,False,2020-12-15,PAC399691-6,3,1886
7377538,2024-06-29,12,32577.57,True,2024-07-08,PAC500320-0,3,955
7377539,2021-03-08,8,10442.97,False,2021-03-12,PAC174653-9,3,951
7377540,2021-04-25,8,42825.77,True,2021-05-04,PAC939696-0,1,1930
7377541,2024-09-28,9,3034.85,False,2024-10-08,PAC888121-4,2,1988
7377542,2020-06-12,1,31428.97,True,2020-06-17,PAC544712-3,2,1851
7377543,2018-05-15,6,65732.98,False,2018-05-27,PAC740484-9,3,291
7377544,2017-04-18,18,36098.97,False,2017-04-28,PAC160440-5,3,962
7377545,2023-07-03,19,32865.79,True,2023-07-14,PAC973439-1,1,655
7377546,2022-02-16,2,17740.77,False,2022-02-18,PAC415446-4,3,1028
7377547,2022-12-25,2,32991.2,False,2022-12-27,PAC730376-6,1,510
7377548,2019-03-05,10,29399.77,False,2019-03-07,PAC997995-7,1,2184
7377549,2018-05-24,13,60535.75,True,2018-06-06,PAC467237-6,2,1304
7377550,2017-02-24,4,5199.0,True,2017-03-07,PAC835834-8,2,2237
7377551,2020-03-25,3,46600.7,False,2020-03-31,PAC685057-6,3,546
7377552,2021-09-27,3,4399.0,False,2021-10-07,PAC624850-4,1,1913
7377553,2020-05-26,18,42444.98,True,2020-05-29,PAC309978-8,2,180
7377554,2020-08-02,12,13198.99,True,2020-08-06,PAC684193-1,3,51
7377555,2025-01-08,13,24112.83,True,2025-01-10,PAC230051-0,2,936
7377556,2020-03-22,10,39111.95,False,2020-03-24,PAC751494-1,3,2492
7377557,2020-11-24,3,27944.99,True,2020-11-28,PAC721360-1,1,977
7377558,2023-10-17,7,5825.49,False,2023-10-29,PAC892846-6,1,2347
7377559,2020-06-02,17,7699.99,False,2020-06-08,PAC246996-3,2,335
7377560,2022-02-22,17,42235.6,False,2022-03-06,PAC942230-8,1,1207
7377561,2024-08-06,18,22764.25,False,2024-08-15,PAC429726-4,3,1216
7377562,2025-06-26,14,40881.32,False,2025-06-27,PAC695320-1,1,849
7377563,2018-07-03,12,48689.97,True,2018-07-09,PAC675191-3,2,811
7377564,2025-04-02,19,20409.05,True,2025-04-10,PAC735252-6,2,2097
7377565,2020-10-22,2,8123.89,False,2020-10-28,PAC910861-0,1,1444
7377566,2019-08-21,8,4700.0,False,2019-08-24,PAC129940-4,1,2261
7377567,2020-09-03,12,14775.99,False,2020-09-12,PAC482056-2,3,2023
7377568,2025-10-18,20,66811.53,False,2025-10-29,PAC633085-4,3,1647
7377569,2020-10-23,5,36859.98,False,2020-10-28,PAC606169-7,1,121
7377570,2020-02-22,11,9192.0,True,2020-03-04,PAC194685-1,3,1869
7377571,2022-04-05,9,47294.5,True,2022-04-13,PAC812342-9,3,654
7377572,2019-06-14,6,57605.97,True,2019-06-16,PAC499796-4,2,1976
7377573,2017-10-10,14,5849.97,True,2017-10-19,PAC774740-0,3,1313
7377574,2018-04-26,15,35548.93,True,2018-04-28,PAC836762-3,2,628
7377575,2018-04-23,4,38132.0,False,2018-05-02,PAC886074-0,1,333
7377576,2018-07-21,7,10198.0,False,2018-07-29,PAC814267-9,2,1345
7377577,2018-06-02,20,32589.67,False,2018-06-07,PAC441987-9,3,1526
7377578,2022-05-03,20,39268.79,False,2022-05-06,PAC930620-9,3,1472
7377579,2018-11-09,14,48901.0,False,2018-11-12,PAC716603-3,3,1019
7377580,2020-03-18,2,37530.61,False,2020-03-23,PAC559855-7,3,2228
7377581,2024-12-12,18,13605.65,True,2024-12-25,PAC809713-9,2,2443
7377582,2020-09-25,20,18098.0,False,2020-10-04,PAC729112-8,2,898
7377583,2022-08-11,11,32218.97,True,2022-08-15,PAC523113-9,2,2023
7377584,2018-10-05,20,36972.99,False,2018-10-14,PAC319494-7,1,35
7377585,2018-12-18,14,35552.97,True,2018-12-25,PAC827591-5,1,382
7377586,2017-06-02,18,10999.0,True,2017-06-14,PAC259910-4,3,2090
7377587,2018-09-22,9,49745.96,True,2018-09-29,PAC861983-8,2,1272
7377588,2019-11-05,18,28249.99,True,2019-11-11,PAC998409-4,2,557
7377589,2018-10-22,14,11997.0,True,2018-10-30,PAC109369-0,2,1170
7377590,2017-11-27,12,17936.0,True,2017-12-01,PAC294017-1,3,169
7377591,2018-03-26,12,36403.97,False,2018-03-31,PAC682496-6,3,1202
7377592,2020-09-05,13,46520.24,True,2020-09-18,PAC857849-8,1,2560
7377593,2019-02-08,14,62923.98,False,2019-02-20,PAC182076-0,2,728
7377594,2020-04-14,9,28832.97,True,2020-04-27,PAC949876-9,2,2273
7377595,2020-11-08,1,32387.7,True,2020-11-19,PAC807702-2,1,2082
7377596,2022-11-04,11,54844.87,True,2022-11-12,PAC368916-7,3,1865
7377597,2017-05-27,19,38938.99,True,2017-06-05,PAC716999-4,2,1013
7377598,2023-12-15,17,42904.39,True,2023-12-18,PAC750046-5,1,1832
7377599,2022-03-16,6,42941.78,False,2022-03-17,PAC877483-7,3,1328
7377600,2017-11-01,16,17040.97,True,2017-11-11,PAC774262-6,1,2044
7377601,2024-09-16,14,42018.58,False,2024-09-22,PAC394131-6,3,1431
7377602,2025-03-12,10,31159.25,False,2025-03-15,PAC303250-8,2,925
7377603,2017-08-16,4,36900.88,True,2017-08-18,PAC203324-0,3,1997
7377604,2019-10-29,5,36780.95,False,2019-11-01,PAC272798-6,3,1025
7377605,2024-01-09,2,27633.33,True,2024-01-19,PAC342930-4,3,796
7377606,2023-06-07,20,18112.01,True,2023-06-19,PAC545116-9,1,1186
7377607,2018-11-19,13,2199.0,True,2018-11-26,PAC120663-2,3,1197
7377608,2019-02-20,5,18800.0,False,2019-03-04,PAC139577-3,1,835
7377609,2020-04-24,6,33023.99,True,2020-04-30,PAC139563-8,3,2160
7377610,2020-10-11,17,12897.0,True,2020-10-22,PAC415204-7,1,551
7377611,2022-02-08,9,58326.35,True,2022-02-09,PAC393582-5,2,810
7377612,2020-04-21,9,47556.98,False,2020-04-25,PAC414100-5,1,2221
7377613,2020-09-08,1,44570.11,True,2020-09-12,PAC344204-5,1,243
7377614,2023-06-04,15,28706.7,True,2023-06-11,PAC124992-4,1,1205
7377615,2017-05-17,9,10543.98,False,2017-05-24,PAC869074-1,2,695
7377616,2019-07-30,8,48913.96,True,2019-08-03,PAC886149-6,2,1375
7377617,2023-01-28,18,13262.67,False,2023-02-02,PAC879864-2,3,2212
7377618,2024-12-06,5,78622.0,False,2024-12-14,PAC152915-8,3,1591
7377619,2020-11-20,19,46464.23,True,2020-11-29,PAC318481-7,1,730
7377620,2020-12-21,1,36565.78,True,2020-12-24,PAC406882-6,3,634
7377621,2018-02-04,19,53381.3,False,2018-02-17,PAC439574-5,3,979
7377622,2020-08-16,3,41290.0,False,2020-08-21,PAC941147-0,3,20
7377623,2020-12-21,10,6128.0,False,2020-12-22,PAC383415-0,2,1753
7377624,2019-06-23,7,27664.0,True,2019-06-29,PAC607743-1,2,1322
7377625,2019-10-01,15,26879.97,True,2019-10-14,PAC273365-4,2,1785
7377626,2020-05-04,3,32094.99,True,2020-05-06,PAC684443-2,1,605
7377627,2017-03-16,5,28825.99,True,2017-03-22,PAC797010-9,1,951
7377628,2020-02-12,20,28844.0,False,2020-02-23,PAC477733-9,1,781
7377629,2019-02-27,7,36335.0,True,2019-02-28,PAC292456-6,2,736
7377630,2020-02-20,7,43463.13,False,2020-02-22,PAC848558-2,2,2071
7377631,2018-03-23,7,25577.99,False,2018-04-01,PAC728555-2,3,1033
7377632,2024-11-19,9,36183.59,True,2024-11-30,PAC629194-0,2,2225
7377633,2021-10-16,17,52697.99,False,2021-10-18,PAC441806-5,1,2053
7377634,2022-09-23,20,41493.06,True,2022-09-27,PAC661411-3,2,1986
7377635,2023-11-07,11,24901.77,False,2023-11-12,PAC659043-0,3,1089
7377636,2020-10-31,13,19414.99,False,2020-11-05,PAC504839-9,1,1769
7377637,2017-11-20,15,20795.0,True,2017-11-29,PAC662024-2,1,1836
7377638,2020-12-28,9,35745.98,True,2021-01-07,PAC272008-0,3,1704
7377639,2021-09-10,14,17855.99,True,2021-09-13,PAC980245-1,1,1524
7377640,2023-05-28,8,31896.69,True,2023-05-29,PAC127300-8,3,203
7377641,2020-07-24,11,40754.94,True,2020-08-05,PAC379274-3,3,1823
7377642,2018-04-21,3,27725.14,False,2018-05-04,PAC484091-7,1,257
7377643,2019-11-24,1,55847.98,True,2019-11-26,PAC975247-9,2,2160
7377644,2020-04-13,18,47894.0,True,2020-04-23,PAC937159-4,3,1709
7377645,2022-05-22,2,67613.61,True,2022-06-02,PAC294730-2,2,198
7377646,2021-06-17,20,10769.0,True,2021-06-20,PAC817814-2,3,2420
7377647,2020-04-02,17,17425.0,True,2020-04-08,PAC195247-3,3,593
7377648,2025-11-11,14,6920.7,True,2025-11-15,PAC238650-9,1,2216
7377649,2021-12-20,3,7999.98,False,2021-12-31,PAC778658-9,2,1975
7377650,2019-06-04,12,34793.0,False,2019-06-17,PAC453705-0,2,1341
7377651,2018-01-15,1,3799.0,True,2018-01-21,PAC870561-4,2,2021
7377652,2018-07-24,1,3700.0,False,2018-08-04,PAC509409-5,1,1839
7377653,2019-07-06,3,38776.95,True,2019-07-10,PAC288021-5,3,2562
7377654,2018-08-22,4,14238.99,False,2018-08-27,PAC776226-6,3,511
7377655,2018-11-27,9,34032.9,False,2018-12-06,PAC221061-9,2,1972
7377656,2019-11-29,18,43516.0,False,2019-12-10,PAC877864-8,1,127
7377657,2018-10-09,19,7478.0,False,2018-10-13,PAC907516-2,2,822
7377658,2024-12-12,2,34468.95,True,2024-12-13,PAC385635-3,1,2149
7377659,2017-10-26,13,15193.0,True,2017-11-06,PAC645560-8,3,937
7377660,2020-12-09,9,23697.8,False,2020-12-15,PAC661827-5,3,1225
7377661,2020-06-22,13,49454.96,False,2020-06-29,PAC575235-8,1,1196
7377662,2025-10-27,7,61371.99,True,2025-11-08,PAC638150-5,2,1027
7377663,2018-02-22,15,8500.0,True,2018-02-24,PAC180467-8,1,1737
7377664,2020-06-04,11,6018.0,True,2020-06-13,PAC855381-2,3,1989
7377665,2025-09-09,14,40630.61,True,2025-09-20,PAC105466-0,3,2322
7377666,2024-08-17,17,30181.75,False,2024-08-21,PAC753984-9,2,1129
7377667,2024-02-19,3,45603.16,True,2024-02-24,PAC317900-8,1,418
7377668,2019-08-20,4,38314.13,True,2019-08-27,PAC971171-2,2,1396
7377669,2018-09-29,14,31615.99,False,2018-10-11,PAC305400-2,1,1185
7377670,2022-08-15,15,18150.0,True,2022-08-16,PAC621657-4,3,1734
7377671,2025-04-12,8,43949.52,False,2025-04-19,PAC606690-1,3,2383
7377672,2021-04-03,6,7399.0,False,2021-04-08,PAC118366-8,1,2034
7377673,2021-06-21,9,17714.89,False,2021-06-27,PAC871153-0,3,1259
7377674,2019-11-10,14,36277.96,False,2019-11-18,PAC827905-0,1,2396
7377675,2023-08-26,19,50928.9,False,2023-09-08,PAC992753-0,3,655
7377676,2018-11-29,1,72340.79,False,2018-12-03,PAC346722-3,2,2582
