id,loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status
1065717,8000, 36 months,11.71,264.61,B,1 year,RENT,150000,Not Verified,Fully Paid
1065026,8000, 36 months,16.29,282.41,D,5 years,RENT,50000,Not Verified,Charged Off
1057001,30000, 60 months,12.42,673.72,B,3 years,RENT,70000,Source Verified,Charged Off
1065513,18000, 60 months,16.77,445.13,D,6 years,OWN,40000,Not Verified,Charged Off
1065698,13250, 36 months,11.71,438.26,B,2 years,OWN,35000,Not Verified,Fully Paid
1065681,14000, 36 months,14.27,480.33,C,6 years,RENT,80000,Not Verified,Fully Paid
1061788,20000, 60 months,20.3,533.23,E,10+ years,OWN,59000,Verified,Charged Off
1065484,10000, 36 months,16.29,353.01,D,10+ years,RENT,40000,Verified,Fully Paid
1061681,35000, 60 months,20.3,619.88,E,5 years,RENT,85000,Verified,Fully Paid
1065661,4000, 36 months,6.03,121.75,A,1 year,RENT,55000,Not Verified,Fully Paid
1065663,13000, 36 months,9.91,418.93,B,6 years,RENT,110000,Not Verified,Fully Paid
1065480,28000, 36 months,12.69,939.26,B,5 years,RENT,100000,Source Verified,Fully Paid
1065658,10000, 36 months,13.49,339.31,C,3 years,RENT,62000,Not Verified,Fully Paid
1065447,20000, 36 months,7.9,625.81,A,< 1 year,RENT,45000,Verified,Fully Paid
1065470,18000, 36 months,9.91,580.05,B,5 years,RENT,110000,Verified,Fully Paid
1065467,9000, 60 months,19.91,238,E,3 years,RENT,60000,Verified,Charged Off
1065649,25000, 60 months,18.64,643.58,E,10+ years,RENT,61500,Verified,Charged Off
1065430,10000, 36 months,11.71,330.76,B,3 years,RENT,33000,Not Verified,Fully Paid
1059462,4200, 36 months,6.03,127.83,A,3 years,RENT,61000,Not Verified,Fully Paid
1064102,20000, 60 months,15.27,478.64,C,10+ years,OWN,78216,Verified,Charged Off
1062399,18000, 60 months,17.27,449.97,D,1 year,MORTGAGE,62000,Verified,Default
1065572,24000, 36 months,16.29,847.21,D,2 years,RENT,50964,Verified,Fully Paid
1065567,4475, 36 months,15.27,155.72,C,3 years,RENT,43680,Not Verified,Fully Paid
1065342,20000, 60 months,14.65,472.14,C,2 years,MORTGAGE,56000,Verified,Current
1065355,12000, 36 months,12.42,400.99,B,5 years,RENT,50700,Source Verified,Fully Paid
1058717,18000, 60 months,17.58,452.98,D,n/a,MORTGAGE,60000,Verified,Fully Paid
1065348,5000, 36 months,12.42,167.08,B,2 years,RENT,30000,Source Verified,Charged Off
890389,3000, 36 months,6.03,91.31,A,5 years,RENT,50000,Not Verified,Fully Paid
1065142,25000, 60 months,19.03,648.93,E,10+ years,RENT,75000,Verified,Current
1065320,18000, 60 months,19.03,467.23,E,3 years,RENT,90000,Source Verified,Current
1065304,12000, 36 months,9.91,386.7,B,10+ years,RENT,55000,Not Verified,Charged Off
1065180,20000, 36 months,15.27,695.96,C,10+ years,MORTGAGE,50000,Verified,Fully Paid
1065298,10000, 36 months,13.49,339.31,C,3 years,RENT,84000,Verified,Fully Paid
1064904,15000, 36 months,12.42,501.23,B,6 years,OWN,155000,Verified,Fully Paid
1064696,12000, 36 months,7.9,375.49,A,< 1 year,MORTGAGE,62000,Source Verified,Fully Paid
977277,20000, 60 months,10.65,290.64,B,2 years,MORTGAGE,175000,Verified,Current
1065260,6300, 36 months,11.71,208.38,B,2 years,RENT,30000,Not Verified,Fully Paid
1059734,20000, 60 months,16.77,494.59,D,7 years,RENT,50000,Verified,Current
1065110,35000, 60 months,17.27,578.71,D,8 years,MORTGAGE,208000,Source Verified,Fully Paid
1047987,8250, 60 months,15.96,200.45,C,2 years,MORTGAGE,35004,Verified,Fully Paid
1065104,20000, 60 months,12.69,451.9,B,7 years,OWN,85000,Source Verified,Current
1065103,10000, 36 months,11.71,330.76,B,5 years,RENT,32000,Not Verified,Charged Off
1065254,24000, 36 months,8.9,762.08,A,10+ years,MORTGAGE,116400,Verified,Charged Off
1064873,14400, 36 months,12.69,483.05,B,9 years,MORTGAGE,40000,Not Verified,Fully Paid
1065244,6000, 36 months,14.65,206.97,C,7 years,RENT,34000,Not Verified,Fully Paid
1064969,22000, 36 months,15.96,773.03,C,5 years,MORTGAGE,73000,Verified,Fully Paid
1059620,12000, 36 months,11.71,396.92,B,10+ years,RENT,57200,Source Verified,Charged Off
1032978,16000, 36 months,16.77,568.62,D,< 1 year,MORTGAGE,114000,Source Verified,Fully Paid
1065234,10000, 36 months,10.65,325.74,B,10+ years,MORTGAGE,90000,Not Verified,Fully Paid
1064958,16000, 60 months,19.03,301.76,E,8 years,MORTGAGE,54000,Source Verified,Current
1065196,10000, 36 months,12.69,335.45,B,2 years,RENT,35000,Source Verified,Charged Off
1065199,3500, 36 months,13.49,118.76,C,7 years,RENT,56000,Not Verified,Fully Paid
1065195,9600, 36 months,9.91,309.36,B,5 years,RENT,35000,Not Verified,Fully Paid
1065020,9875, 36 months,7.9,309,A,10+ years,MORTGAGE,40000,Source Verified,Fully Paid
1065016,21500, 60 months,17.58,427.19,D,2 years,OWN,59000,Verified,Fully Paid
1064924,4800, 36 months,7.9,150.2,A,6 years,RENT,48000,Source Verified,Fully Paid
1064940,7800, 36 months,6.03,237.4,A,10+ years,OWN,85000,Not Verified,Fully Paid
1064932,20000, 36 months,14.27,686.18,C,10+ years,MORTGAGE,70000,Verified,Fully Paid
1062248,9750, 36 months,7.51,303.34,A,4 years,RENT,35000,Not Verified,Charged Off
1064985,18000, 60 months,15.96,365.67,C,6 years,MORTGAGE,91000,Verified,Fully Paid
1064926,5000, 36 months,6.03,152.18,A,9 years,MORTGAGE,30000,Not Verified,Fully Paid
1064908,9000, 36 months,14.65,310.45,C,4 years,RENT,45000,Source Verified,Fully Paid
1059118,7200, 36 months,7.9,225.29,A,1 year,RENT,55000,Not Verified,Fully Paid
1064897,3000, 60 months,19.03,77.88,E,3 years,RENT,53004,Source Verified,Current
1064754,25000, 60 months,19.42,654.31,E,10+ years,RENT,60000,Verified,Charged Off
1060082,25000, 36 months,15.27,869.95,C,8 years,OWN,82000,Verified,Fully Paid
1064736,10000, 36 months,15.96,351.38,C,10+ years,RENT,53000,Verified,Fully Paid
1064727,8875, 36 months,12.69,297.72,B,5 years,MORTGAGE,35360,Verified,Charged Off
1042668,15550, 36 months,11.71,514.34,B,10+ years,RENT,54000,Verified,Fully Paid
1064862,17000, 60 months,15.27,406.85,C,8 years,RENT,65000,Not Verified,Current
1064711,7500, 36 months,12.69,251.59,B,5 years,RENT,65000,Not Verified,Fully Paid
1032875,8875, 36 months,8.9,281.81,A,6 years,OWN,28800,Not Verified,Fully Paid
1064830,4500, 36 months,17.27,161.05,D,1 year,RENT,42000,Not Verified,Fully Paid
1064681,5800, 36 months,12.42,193.81,B,3 years,RENT,36000,Not Verified,Fully Paid
1064383,10000, 36 months,11.71,330.76,B,2 years,RENT,40000,Not Verified,Fully Paid
1064675,10000, 36 months,9.91,322.25,B,4 years,RENT,50000,Not Verified,Fully Paid
1064666,14000, 36 months,11.71,463.07,B,1 year,RENT,52000,Not Verified,Fully Paid
1064639,25000, 60 months,19.03,648.93,E,3 years,MORTGAGE,85000,Verified,Current
1064636,12000, 36 months,8.9,381.04,A,3 years,RENT,32000,Source Verified,Charged Off
1064805,24000, 36 months,7.9,750.97,A,6 years,OWN,75000,Verified,Fully Paid
1064635,14000, 36 months,14.27,480.33,C,< 1 year,RENT,80000,Not Verified,Fully Paid
1064793,12000, 36 months,8.9,381.04,A,7 years,MORTGAGE,40246,Verified,Fully Paid
1056865,15000, 60 months,12.69,338.93,B,3 years,OWN,30000,Verified,Charged Off
1064783,8050, 36 months,12.69,270.04,B,1 year,RENT,36000,Source Verified,Charged Off
1064623,5600, 36 months,10.65,182.42,B,6 years,RENT,60000,Not Verified,Fully Paid
1064792,7500, 36 months,9.91,241.69,B,3 years,RENT,31200,Not Verified,Fully Paid
1062701,7000, 36 months,11.71,231.54,B,10+ years,RENT,90000,Verified,Fully Paid
1064781,5400, 36 months,7.9,168.97,A,4 years,RENT,40000,Not Verified,Fully Paid
1064774,16000, 36 months,12.42,534.65,B,1 year,RENT,90000,Verified,Fully Paid
1053765,35000, 60 months,12.42,619.26,B,9 years,MORTGAGE,105000,Verified,Fully Paid
1064608,6000, 60 months,7.9,121.38,A,< 1 year,RENT,30084,Verified,Charged Off
1064589,4125, 60 months,12.69,93.21,B,10+ years,MORTGAGE,36000,Not Verified,Current
1064558,9800, 36 months,16.29,345.95,D,4 years,RENT,67000,Not Verified,Fully Paid
1064585,15700, 60 months,18.25,400.82,D,10+ years,MORTGAGE,63000,Source Verified,Current
1064548,5000, 36 months,6.62,153.52,A,1 year,RENT,276000,Source Verified,Fully Paid
1064462,9900, 36 months,11.71,327.46,B,6 years,RENT,26400,Verified,Fully Paid
1064582,4000, 36 months,11.71,132.31,B,n/a,RENT,24000,Source Verified,Fully Paid
1064579,15000, 36 months,11.71,496.14,B,3 years,MORTGAGE,68400,Source Verified,Fully Paid
1046511,6250, 36 months,15.96,219.61,C,1 year,RENT,29120,Not Verified,Fully Paid
1029191,6400, 36 months,16.29,225.93,D,< 1 year,RENT,29120,Not Verified,Fully Paid
1064527,8850, 60 months,13.49,203.6,C,10+ years,MORTGAGE,89122,Source Verified,Fully Paid
1064567,12000, 36 months,15.27,417.58,C,4 years,MORTGAGE,54000,Not Verified,Fully Paid
1064500,15000, 36 months,8.9,476.3,A,5 years,MORTGAGE,30000,Verified,Fully Paid
1063899,6500, 36 months,14.27,223.01,C,4 years,MORTGAGE,30000,Not Verified,Fully Paid
1057598,8000, 36 months,15.96,281.1,C,10+ years,RENT,50000,Not Verified,Fully Paid
1052002,30000, 60 months,21.28,539.47,F,6 years,MORTGAGE,92000,Source Verified,Current
1064323,15000, 36 months,14.65,517.42,C,10+ years,MORTGAGE,100500,Source Verified,Fully Paid
1064317,10200, 36 months,14.27,349.96,C,3 years,RENT,40000,Not Verified,Fully Paid
1064471,9000, 36 months,12.42,300.74,B,5 years,MORTGAGE,47000,Not Verified,Fully Paid
1060374,6500, 36 months,16.29,229.46,D,3 years,MORTGAGE,68000,Not Verified,Fully Paid
1064452,23000, 60 months,21.28,625.86,F,8 years,MORTGAGE,95000,Verified,Fully Paid
1064453,2000, 36 months,7.9,62.59,A,4 years,RENT,39600,Not Verified,Fully Paid
1064284,8000, 36 months,13.49,271.45,C,3 years,OWN,30000,Verified,Fully Paid
1063081,8875, 36 months,7.51,276.11,A,1 year,RENT,30000,Verified,Fully Paid
1064251,1500, 36 months,18.64,54.72,E,< 1 year,RENT,17000,Source Verified,Charged Off
1064407,8000, 36 months,12.42,267.33,B,3 years,RENT,42000,Not Verified,Fully Paid
1035800,20000, 60 months,14.65,399.55,C,10+ years,RENT,75000,Verified,Charged Off
1063678,6500, 36 months,11.71,215,B,4 years,RENT,42000,Not Verified,Fully Paid
1059751,9600, 36 months,13.49,325.74,C,3 years,MORTGAGE,27000,Source Verified,Fully Paid
1064386,25975, 60 months,12.69,372.25,B,10+ years,MORTGAGE,130000,Verified,Current
1055800,10000, 36 months,7.9,312.91,A,5 years,MORTGAGE,46000,Not Verified,Fully Paid
1064221,15000, 36 months,12.42,501.23,B,10+ years,MORTGAGE,80000,Verified,Fully Paid
1064210,9000, 36 months,6.62,276.34,A,3 years,MORTGAGE,45000,Not Verified,Fully Paid
1064209,10000, 36 months,7.9,312.91,A,2 years,RENT,72500,Verified,Fully Paid
1064366,1000, 36 months,14.65,34.5,C,n/a,RENT,18408,Not Verified,Charged Off
1064216,14000, 36 months,7.9,438.07,A,2 years,RENT,30000,Source Verified,Fully Paid
1064150,8500, 36 months,14.27,291.63,C,9 years,RENT,50000,Source Verified,Charged Off
1056864,15000, 60 months,19.03,389.36,E,9 years,RENT,75000,Source Verified,Fully Paid
1064146,4500, 36 months,15.96,158.12,C,5 years,MORTGAGE,65000,Not Verified,Fully Paid
1064183,3000, 36 months,7.51,93.34,A,10+ years,MORTGAGE,65000,Not Verified,Fully Paid
1064185,10000, 36 months,9.91,322.25,B,4 years,MORTGAGE,120000,Source Verified,Fully Paid
1064126,21250, 60 months,16.77,525.5,D,5 years,MORTGAGE,42500,Verified,Fully Paid
1029473,33425, 60 months,13.49,475.63,C,2 years,MORTGAGE,75000,Source Verified,Charged Off
1057239,35000, 60 months,19.42,916.03,E,8 years,RENT,195000,Verified,Current
1064128,7200, 36 months,15.27,250.55,C,4 years,RENT,54990,Verified,Fully Paid
1063949,18000, 60 months,11.71,397.77,B,< 1 year,RENT,40000,Source Verified,Charged Off
1064166,23000, 36 months,7.9,719.68,A,2 years,MORTGAGE,137000,Source Verified,Fully Paid
1064133,20000, 60 months,16.77,494.59,D,10+ years,RENT,60000,Verified,Charged Off
1064094,6000, 60 months,17.58,151,D,3 years,RENT,30120,Not Verified,Current
1063505,7000, 36 months,8.9,222.28,A,1 year,RENT,46000,Verified,Fully Paid
1063528,21000, 36 months,12.69,704.45,B,8 years,MORTGAGE,135000,Verified,Fully Paid
1063912,8250, 36 months,7.51,256.67,A,n/a,MORTGAGE,31500,Verified,Fully Paid
1064082,13000, 36 months,9.91,418.93,B,10+ years,RENT,65000,Verified,Fully Paid
1063892,18000, 36 months,6.62,552.67,A,2 years,MORTGAGE,78000,Not Verified,Fully Paid
1064061,7200, 36 months,6.03,219.14,A,5 years,MORTGAGE,60000,Not Verified,Fully Paid
1063876,16500, 36 months,8.9,523.93,A,10+ years,RENT,48000,Not Verified,Fully Paid
1042841,8125, 36 months,7.9,254.24,A,< 1 year,RENT,25000,Not Verified,Fully Paid
1063864,18800, 36 months,7.51,584.89,A,3 years,MORTGAGE,82000,Verified,Fully Paid
1064051,26800, 36 months,19.03,982.79,E,10+ years,MORTGAGE,82000,Source Verified,Fully Paid
1063847,19200, 36 months,7.9,600.78,A,5 years,MORTGAGE,42000,Verified,Fully Paid
1062833,12875, 60 months,17.58,213.28,D,3 years,RENT,27600,Verified,Fully Paid
1062032,4000, 36 months,12.42,133.67,B,5 years,MORTGAGE,38000,Not Verified,Fully Paid
1063843,4000, 36 months,16.29,141.21,D,4 years,RENT,35000,Not Verified,Fully Paid
1063828,12000, 36 months,9.91,386.7,B,10+ years,OWN,33000,Not Verified,Fully Paid
1064006,2625, 36 months,11.71,86.83,B,10+ years,MORTGAGE,52800,Not Verified,Fully Paid
1063729,18000, 60 months,13.49,414.09,C,10+ years,MORTGAGE,40900,Verified,Current
1062625,7000, 36 months,9.91,225.58,B,10+ years,RENT,73882,Not Verified,Fully Paid
1062070,11300, 36 months,12.69,379.06,B,7 years,MORTGAGE,36000,Not Verified,Fully Paid
1063964,4000, 36 months,9.91,128.9,B,10+ years,MORTGAGE,130000,Source Verified,Fully Paid
1063804,8000, 36 months,6.03,243.49,A,10+ years,MORTGAGE,57200,Not Verified,Fully Paid
1063751,14400, 36 months,18.25,522.41,D,5 years,RENT,51871,Verified,Charged Off
1063982,4375, 36 months,12.42,146.2,B,2 years,OWN,15000,Verified,Fully Paid
1063972,4100, 36 months,7.51,127.56,A,9 years,MORTGAGE,70197,Not Verified,Fully Paid
1063785,6000, 36 months,8.9,190.52,A,7 years,RENT,47000,Verified,Fully Paid
1063788,4200, 60 months,17.27,105,D,9 years,RENT,43000,Source Verified,Charged Off
1063485,4000, 36 months,6.62,122.82,A,6 years,MORTGAGE,120000,Source Verified,Fully Paid
1063781,3000, 36 months,10.65,97.72,B,10+ years,MORTGAGE,86004,Not Verified,Charged Off
1057766,5400, 36 months,12.69,181.15,B,10+ years,MORTGAGE,75000,Not Verified,Fully Paid
1063778,15000, 36 months,16.29,529.51,D,1 year,RENT,110000,Verified,Charged Off
1062818,20000, 60 months,18.64,514.86,E,3 years,MORTGAGE,80000,Source Verified,Fully Paid
1042037,10400, 36 months,12.69,348.87,B,4 years,RENT,44000,Source Verified,Fully Paid
1063518,4500, 60 months,17.58,113.25,D,7 years,MORTGAGE,51600,Source Verified,Fully Paid
1063515,11500, 36 months,12.42,384.28,B,< 1 year,RENT,38500,Source Verified,Fully Paid
1063524,10000, 36 months,6.62,307.04,A,4 years,RENT,75000,Verified,Fully Paid
1063519,18225, 60 months,13.49,309.42,C,10+ years,MORTGAGE,37320,Verified,Fully Paid
1063521,3600, 36 months,8.9,114.32,A,10+ years,RENT,55000,Not Verified,Fully Paid
984879,18500, 60 months,11.71,292.81,B,2 years,RENT,100000,Verified,Fully Paid
1063509,16800, 60 months,18.25,428.9,D,10+ years,MORTGAGE,70000,Verified,Fully Paid
1063693,10000, 36 months,17.27,357.88,D,8 years,RENT,68000,Not Verified,Charged Off
1063700,15000, 36 months,18.25,544.17,D,10+ years,MORTGAGE,66000,Not Verified,Fully Paid
1056934,8000, 36 months,11.71,264.61,B,8 years,RENT,85000,Source Verified,Fully Paid
1063246,25000, 60 months,16.77,443.89,D,1 year,RENT,83004,Verified,Fully Paid
1057424,16000, 36 months,7.9,500.65,A,1 year,RENT,51000,Source Verified,Charged Off
1063680,8000, 36 months,10.65,260.59,B,2 years,RENT,55000,Source Verified,Fully Paid
1063679,7200, 36 months,7.51,224,A,10+ years,MORTGAGE,47000,Source Verified,Fully Paid
1063034,12000, 36 months,7.51,373.33,A,4 years,RENT,86000,Source Verified,Fully Paid
1063448,2200, 36 months,15.27,76.56,C,10+ years,OWN,48000,Not Verified,Charged Off
1063431,20000, 60 months,12.69,451.9,B,10+ years,RENT,49000,Verified,Current
1060804,28000, 60 months,12.42,628.81,B,4 years,MORTGAGE,85000,Source Verified,Fully Paid
1027771,6000, 36 months,7.51,186.67,A,2 years,MORTGAGE,50000,Verified,Fully Paid
1063653,25000, 60 months,19.42,654.31,E,10+ years,RENT,105000,Verified,Current
1063421,8000, 60 months,8.9,165.68,A,1 year,RENT,51204,Not Verified,Charged Off
1062855,14400, 36 months,15.27,501.09,C,2 years,RENT,42996,Not Verified,Fully Paid
1062490,20000, 60 months,19.03,355.62,E,5 years,RENT,60000,Verified,Fully Paid
1063626,25000, 60 months,14.27,467,C,10+ years,MORTGAGE,85000,Verified,Current
1063407,14050, 36 months,8.9,446.14,A,3 years,MORTGAGE,120000,Verified,Fully Paid
1063609,6000, 36 months,13.49,203.59,C,10+ years,OWN,62691,Not Verified,Fully Paid
1063602,16100, 60 months,11.71,355.79,B,< 1 year,MORTGAGE,36000,Verified,Current
1063393,35000, 60 months,20.3,619.88,E,3 years,OWN,85000,Verified,Charged Off
1063388,10525, 36 months,7.9,329.33,A,4 years,RENT,49668,Source Verified,Fully Paid
1063582,7200, 36 months,15.96,252.99,C,2 years,RENT,30000,Source Verified,Fully Paid
988402,18500, 60 months,10.65,340.24,B,10+ years,OWN,40000,Verified,Fully Paid
1063564,12000, 36 months,13.49,407.17,C,10+ years,MORTGAGE,40000,Verified,Fully Paid
1063121,12000, 36 months,11.71,396.92,B,5 years,MORTGAGE,100000,Not Verified,Fully Paid
1063275,3000, 36 months,11.71,99.23,B,2 years,RENT,56312,Not Verified,Fully Paid
1057756,9500, 36 months,16.29,335.36,D,10+ years,RENT,54011,Source Verified,Fully Paid
1059960,19775, 36 months,12.42,660.79,B,2 years,RENT,49110.32,Verified,Fully Paid
1059525,12000, 60 months,14.65,283.28,C,< 1 year,RENT,75000,Verified,Charged Off
1062577,28000, 60 months,14.27,655.44,C,7 years,MORTGAGE,95000,Verified,Fully Paid
1053188,30000, 36 months,12.42,1002.46,B,2 years,RENT,80000,Verified,Fully Paid
1063098,16000, 36 months,10.65,521.18,B,9 years,MORTGAGE,55000,Verified,Fully Paid
1063238,14500, 36 months,14.65,500.17,C,8 years,RENT,90000,Verified,Fully Paid
1062043,11700, 60 months,14.65,276.2,C,3 years,RENT,68500,Verified,Fully Paid
1063228,4150, 36 months,10.65,135.18,B,4 years,RENT,100000,Not Verified,Fully Paid
1039993,15000, 60 months,11.71,331.48,B,10+ years,MORTGAGE,72000,Verified,Current
1063197,24000, 36 months,16.77,852.93,D,6 years,RENT,70000,Verified,Fully Paid
1063069,21250, 36 months,12.42,710.08,B,5 years,RENT,37000,Verified,Charged Off
1063062,10000, 36 months,14.27,343.09,C,10+ years,OWN,75000,Source Verified,Fully Paid
1063199,25000, 60 months,18.25,638.25,D,< 1 year,MORTGAGE,75000,Verified,Fully Paid
1063187,4000, 36 months,15.96,140.55,C,6 years,RENT,39000,Source Verified,Fully Paid
1063040,15000, 36 months,11.71,496.14,B,< 1 year,RENT,60000,Not Verified,Fully Paid
1063020,20000, 60 months,13.49,460.1,C,3 years,RENT,68000,Verified,Fully Paid
1062929,15000, 60 months,17.58,377.49,D,3 years,MORTGAGE,110000,Verified,Fully Paid
1063003,3600, 36 months,15.96,126.5,C,3 years,RENT,40000,Source Verified,Fully Paid
1063001,6000, 60 months,19.03,155.75,E,5 years,OWN,31000,Verified,Fully Paid
1062997,15000, 36 months,15.27,521.97,C,10+ years,RENT,60000,Verified,Charged Off
1061315,12000, 60 months,18.25,306.36,D,3 years,RENT,43000,Verified,Fully Paid
1062808,12375, 36 months,7.51,385,A,6 years,RENT,42000,Not Verified,Fully Paid
1062918,4000, 36 months,12.69,134.18,B,6 years,RENT,30000,Not Verified,Charged Off
1062983,13000, 36 months,10.65,423.46,B,10+ years,MORTGAGE,50000,Not Verified,Fully Paid
1061530,5000, 36 months,6.62,153.52,A,1 year,MORTGAGE,39396,Source Verified,Fully Paid
1035958,5000, 36 months,15.96,175.69,C,7 years,OWN,98000,Source Verified,Fully Paid
1062894,26000, 36 months,11.71,859.98,B,10+ years,RENT,62500,Verified,Fully Paid
1062895,15000, 60 months,18.64,386.15,E,8 years,MORTGAGE,95000,Verified,Fully Paid
1062976,4000, 60 months,19.91,105.78,E,10+ years,RENT,45000,Source Verified,Charged Off
1061972,8000, 36 months,7.9,250.33,A,10+ years,RENT,32400,Not Verified,Fully Paid
1062897,1700, 36 months,7.9,53.2,A,n/a,MORTGAGE,37800,Not Verified,Charged Off
1062857,16000, 36 months,9.91,515.6,B,10+ years,RENT,50000,Not Verified,Fully Paid
1059828,20000, 60 months,9.91,424.06,B,10+ years,MORTGAGE,114996,Verified,Fully Paid
1059486,12000, 36 months,14.65,413.94,C,6 years,RENT,54400,Verified,Charged Off
1062887,7000, 36 months,11.71,231.54,B,7 years,MORTGAGE,72800,Verified,Fully Paid
1062851,8000, 60 months,20.3,213.29,E,1 year,RENT,42500,Source Verified,Charged Off
1062756,13000, 60 months,23.52,370.38,G,10+ years,RENT,61000,Source Verified,Current
